Column1,survey,event_id,latitude,longitude,lla,utm,x,y
42,201608,96,56.1581333333,-170.59735,"LLA(lat=56.1581333333°, lon=-170.59735°, alt=0.0)","UTM(152542.6748121144, 6.23779437237212e6, 0.0)",152.5426748121144,6237.79437237212
43,201608,97,56.3375616667,-171.223456667,"LLA(lat=56.3375616667°, lon=-171.223456667°, alt=0.0)","UTM(115539.0298175143, 6.261056845884313e6, 0.0)",115.53902981751429,6261.056845884313
44,201608,116,57.046005,-172.577315,"LLA(lat=57.046005°, lon=-172.577315°, alt=0.0)","UTM(40811.927924959804, 6.348044713693222e6, 0.0)",40.811927924959804,6348.044713693222
45,201608,119,59.9587233333,-173.20185,"LLA(lat=59.9587233333°, lon=-173.20185°, alt=0.0)","UTM(42733.67263758223, 6.675219315718199e6, 0.0)",42.73367263758223,6675.219315718199
46,201608,121,59.6626366667,-173.806761667,"LLA(lat=59.6626366667°, lon=-173.806761667°, alt=0.0)","UTM(4748.630377170804, 6.646788749178925e6, 0.0)",4.748630377170804,6646.788749178924
47,201608,124,58.4686216667,-173.5011,"LLA(lat=58.4686216667°, lon=-173.5011°, alt=0.0)","UTM(4917.170269433991, 6.512279927605864e6, 0.0)",4.917170269433991,6512.279927605864
48,201608,125,58.4691166667,-173.500071667,"LLA(lat=58.4691166667°, lon=-173.500071667°, alt=0.0)","UTM(4983.841560470872, 6.512327160416776e6, 0.0)",4.9838415604708715,6512.327160416777
49,201608,191,61.2107033333,-177.680921667,"LLA(lat=61.2107033333°, lon=-177.680921667°, alt=0.0)","UTM(-178298.29745839338, 6.852436460036711e6, 0.0)",-178.2982974583934,6852.436460036711
50,201608,192,61.2138566667,-177.687851667,"LLA(lat=61.2138566667°, lon=-177.687851667°, alt=0.0)","UTM(-178597.27174981346, 6.8528554693541145e6, 0.0)",-178.59727174981347,6852.855469354115
51,201608,193,61.2110483333,-177.682101667,"LLA(lat=61.2110483333°, lon=-177.682101667°, alt=0.0)","UTM(-178353.37092163088, 6.852486711258002e6, 0.0)",-178.35337092163087,6852.486711258001
52,201608,197,61.213535,-177.690596667,"LLA(lat=61.213535°, lon=-177.690596667°, alt=0.0)","UTM(-178749.74227052403, 6.852848830775995e6, 0.0)",-178.74974227052402,6852.848830775994
53,201608,198,61.219965,-177.703271667,"LLA(lat=61.219965°, lon=-177.703271667°, alt=0.0)","UTM(-179281.94446080527, 6.853688110446828e6, 0.0)",-179.28194446080528,6853.688110446828
54,201608,205,58.7685066667,-177.442358333,"LLA(lat=58.7685066667°, lon=-177.442358333°, alt=0.0)","UTM(-216986.80614767678, 6.581249119944225e6, 0.0)",-216.9868061476768,6581.249119944225
55,201608,206,58.7607683333,-177.43965,"LLA(lat=58.7607683333°, lon=-177.43965°, alt=0.0)","UTM(-216992.61892003694, 6.580367850983798e6, 0.0)",-216.99261892003693,6580.367850983797
56,201608,215,59.289185,-178.199511667,"LLA(lat=59.289185°, lon=-178.199511667°, alt=0.0)","UTM(-248749.3094829612, 6.646907536951651e6, 0.0)",-248.7493094829612,6646.907536951651
57,201608,153,59.8209366667,-175.867526667,"LLA(lat=59.8209366667°, lon=-175.867526667°, alt=0.0)","UTM(-107615.75161281077, 6.681509703184043e6, 0.0)",-107.61575161281077,6681.509703184043
58,201608,154,59.820585,-175.876018333,"LLA(lat=59.820585°, lon=-175.876018333°, alt=0.0)","UTM(-108094.09894998895, 6.681549243455126e6, 0.0)",-108.09409894998896,6681.549243455126
59,201608,158,61.0926283333,-176.943885,"LLA(lat=61.0926283333°, lon=-176.943885°, alt=0.0)","UTM(-141605.8287033058, 6.831959987722114e6, 0.0)",-141.6058287033058,6831.9599877221135
60,201608,165,60.2065983333,-176.6285,"LLA(lat=60.2065983333°, lon=-176.6285°, alt=0.0)","UTM(-142301.49845238798, 6.73127589561958e6, 0.0)",-142.301498452388,6731.275895619579
61,201608,166,60.2044466667,-176.61003,"LLA(lat=60.2044466667°, lon=-176.61003°, alt=0.0)","UTM(-141330.81767250923, 6.730858034660317e6, 0.0)",-141.33081767250923,6730.858034660317
62,201608,189,60.873055,-177.584813333,"LLA(lat=60.873055°, lon=-177.584813333°, alt=0.0)","UTM(-180453.88374712144, 6.814316781747946e6, 0.0)",-180.45388374712144,6814.316781747945
63,201608,190,61.21569,-177.698741667,"LLA(lat=61.21569°, lon=-177.698741667°, alt=0.0)","UTM(-179134.68057449954, 6.853170887423953e6, 0.0)",-179.13468057449953,6853.170887423953
64,201608,159,60.81385,-176.84888,"LLA(lat=60.81385°, lon=-176.84888°, alt=0.0)","UTM(-142172.06294328067, 6.800331093125118e6, 0.0)",-142.17206294328068,6800.331093125118
65,201608,161,60.2381866667,-176.636103333,"LLA(lat=60.2381866667°, lon=-176.636103333°, alt=0.0)","UTM(-142096.34345040494, 6.734831078211002e6, 0.0)",-142.09634345040493,6734.831078211002
66,201608,162,60.2375383333,-176.624153333,"LLA(lat=60.2375383333°, lon=-176.624153333°, alt=0.0)","UTM(-141454.37990129506, 6.734642656626409e6, 0.0)",-141.45437990129506,6734.642656626409
67,201608,163,60.2368266667,-176.609793333,"LLA(lat=60.2368266667°, lon=-176.609793333°, alt=0.0)","UTM(-140681.56982910226, 6.734423820210726e6, 0.0)",-140.68156982910224,6734.423820210726
68,201608,164,60.23647,-176.59654,"LLA(lat=60.23647°, lon=-176.59654°, alt=0.0)","UTM(-139962.3752066634, 6.734255075833696e6, 0.0)",-139.96237520666338,6734.255075833696
69,201608,167,60.2045,-176.6516,"LLA(lat=60.2045°, lon=-176.6516°, alt=0.0)","UTM(-143609.7051937068, 6.731271163245038e6, 0.0)",-143.6097051937068,6731.271163245038
70,201608,168,60.19729,-176.653706667,"LLA(lat=60.19729°, lon=-176.653706667°, alt=0.0)","UTM(-143867.43112221756, 6.730497395984804e6, 0.0)",-143.86743112221757,6730.497395984804
71,201608,169,59.6634516667,-176.454901667,"LLA(lat=59.6634516667°, lon=-176.454901667°, alt=0.0)","UTM(-143280.14120525157, 6.669711658227393e6, 0.0)",-143.28014120525157,6669.711658227394
72,201608,129,57.2921533333,-173.871255,"LLA(lat=57.2921533333°, lon=-173.871255°, alt=0.0)","UTM(-33785.08140532719, 6.384789691281556e6, 0.0)",-33.78508140532719,6384.789691281556
73,201608,130,57.6895416667,-173.975286667,"LLA(lat=57.6895416667°, lon=-173.975286667°, alt=0.0)","UTM(-34161.65063263953, 6.429620713698062e6, 0.0)",-34.161650632639535,6429.620713698062
74,201608,131,58.2869166667,-174.12499,"LLA(lat=58.2869166667°, lon=-174.12499°, alt=0.0)","UTM(-34031.35417644831, 6.496949355351015e6, 0.0)",-34.03135417644831,6496.949355351015
75,201608,134,59.8010633333,-174.507588333,"LLA(lat=59.8010633333°, lon=-174.507588333°, alt=0.0)","UTM(-32274.918645737693, 6.667557912342359e6, 0.0)",-32.27491864573769,6667.5579123423595
76,201608,137,61.3797066667,-175.642001667,"LLA(lat=61.3797066667°, lon=-175.642001667°, alt=0.0)","UTM(-66916.82191331044, 6.851492832875279e6, 0.0)",-66.91682191331044,6851.4928328752785
77,201608,157,61.723475,-176.46005,"LLA(lat=61.723475°, lon=-176.46005°, alt=0.0)","UTM(-103436.50790741586, 6.896780864298514e6, 0.0)",-103.43650790741586,6896.780864298514
78,201608,214,59.2864333333,-178.191855,"LLA(lat=59.2864333333°, lon=-178.191855°, alt=0.0)","UTM(-248379.721470015, 6.646518305531892e6, 0.0)",-248.379721470015,6646.518305531892
79,201608,178,59.127055,-176.941948333,"LLA(lat=59.127055°, lon=-176.941948333°, alt=0.0)","UTM(-181194.55125865072, 6.615469588582053e6, 0.0)",-181.19455125865073,6615.469588582053
80,201608,185,59.69333333,-177.108333333,"LLA(lat=59.69333333°, lon=-177.108333333°, alt=0.0)","UTM(-179099.20251091418, 6.679560123789909e6, 0.0)",-179.09920251091418,6679.560123789909
81,201608,186,59.68875,-177.105766666667,"LLA(lat=59.68875°, lon=-177.105766666667°, alt=0.0)","UTM(-179049.78943826852, 6.679028945720166e6, 0.0)",-179.04978943826853,6679.028945720166
82,201608,187,59.6841883333,-177.10607,"LLA(lat=59.6841883333°, lon=-177.10607°, alt=0.0)","UTM(-179159.6938276908, 6.678529739289083e6, 0.0)",-179.1596938276908,6678.5297392890825
83,201608,194,61.215155,-177.689888333,"LLA(lat=61.215155°, lon=-177.689888333°, alt=0.0)","UTM(-178677.06250843627, 6.853019455572147e6, 0.0)",-178.67706250843628,6853.019455572147
84,201608,195,61.2193116667,-177.699185,"LLA(lat=61.2193116667°, lon=-177.699185°, alt=0.0)","UTM(-179079.56776862196, 6.853573532284805e6, 0.0)",-179.07956776862196,6853.573532284805
85,201608,196,61.2245066667,-177.707318333,"LLA(lat=61.2245066667°, lon=-177.707318333°, alt=0.0)","UTM(-179397.73509380326, 6.854229583191379e6, 0.0)",-179.39773509380325,6854.229583191379
86,201608,160,60.2112566667,-176.638341667,"LLA(lat=60.2112566667°, lon=-176.638341667°, alt=0.0)","UTM(-142749.4811475234, 6.731885627968047e6, 0.0)",-142.7494811475234,6731.885627968047
87,201608,170,59.141205,-176.273635,"LLA(lat=59.141205°, lon=-176.273635°, alt=0.0)","UTM(-143051.27001175412, 6.610352545413827e6, 0.0)",-143.05127001175413,6610.352545413826
88,201608,171,58.650975,-176.116488333,"LLA(lat=58.650975°, lon=-176.116488333°, alt=0.0)","UTM(-143244.42520637205, 6.554739505883313e6, 0.0)",-143.24442520637206,6554.739505883313
89,201608,172,58.65084,-176.131153333,"LLA(lat=58.65084°, lon=-176.131153333°, alt=0.0)","UTM(-144090.49394057016, 6.554866260516914e6, 0.0)",-144.09049394057016,6554.866260516914
90,201608,173,58.646285,-176.134766667,"LLA(lat=58.646285°, lon=-176.134766667°, alt=0.0)","UTM(-144382.83791279607, 6.554398485816672e6, 0.0)",-144.38283791279608,6554.398485816672
91,201608,174,58.64965,-176.129036667,"LLA(lat=58.64965°, lon=-176.129036667°, alt=0.0)","UTM(-143990.80347891024, 6.554714469554045e6, 0.0)",-143.99080347891024,6554.7144695540455
92,201608,175,58.6449033333,-176.131938333,"LLA(lat=58.6449033333°, lon=-176.131938333°, alt=0.0)","UTM(-144245.74943092407, 6.554218653551479e6, 0.0)",-144.24574943092406,6554.218653551479
93,201608,199,60.73213,-178.227396667,"LLA(lat=60.73213°, lon=-178.227396667°, alt=0.0)","UTM(-218047.53790737933, 6.80573353349524e6, 0.0)",-218.04753790737934,6805.7335334952395
94,201608,201,59.80107,-177.837393333,"LLA(lat=59.80107°, lon=-177.837393333°, alt=0.0)","UTM(-217321.5309587787, 6.699151509769275e6, 0.0)",-217.32153095877868,6699.1515097692745
95,201608,202,59.6543316667,-177.781403333,"LLA(lat=59.6543316667°, lon=-177.781403333°, alt=0.0)","UTM(-217381.03972949611, 6.682404719276788e6, 0.0)",-217.3810397294961,6682.404719276788
96,201608,203,59.6505583333,-177.77015,"LLA(lat=59.6505583333°, lon=-177.77015°, alt=0.0)","UTM(-216835.86657285842, 6.681867160565884e6, 0.0)",-216.8358665728584,6681.867160565884
97,201608,204,59.65016,-177.775825,"LLA(lat=59.65016°, lon=-177.775825°, alt=0.0)","UTM(-217160.33895263844, 6.681885153785641e6, 0.0)",-217.16033895263845,6681.885153785642
98,201608,212,59.2847666667,-178.18815,"LLA(lat=59.2847666667°, lon=-178.18815°, alt=0.0)","UTM(-248208.27359050093, 6.64629313634207e6, 0.0)",-248.20827359050094,6646.29313634207
99,201608,213,59.28757,-178.206891667,"LLA(lat=59.28757°, lon=-178.206891667°, alt=0.0)","UTM(-249200.09741568868, 6.646813740032306e6, 0.0)",-249.20009741568867,6646.813740032306
100,201608,216,60.63643,-178.829048333,"LLA(lat=60.63643°, lon=-178.829048333°, alt=0.0)","UTM(-252627.0098459361, 6.802024844094889e6, 0.0)",-252.6270098459361,6802.024844094889
101,201608,126,57.9392066667,-173.398171667,"LLA(lat=57.9392066667°, lon=-173.398171667°, alt=0.0)","UTM(3531.117101000389, 6.452864493938051e6, 0.0)",3.531117101000389,6452.864493938051
102,201608,32,54.6698666667,-165.098611667,"LLA(lat=54.6698666667°, lon=-165.098611667°, alt=0.0)","UTM(493640.27047131787, 6.058059983043227e6, 0.0)",493.6402704713179,6058.0599830432275
103,201608,33,54.6691783333,-165.100606667,"LLA(lat=54.6691783333°, lon=-165.100606667°, alt=0.0)","UTM(493511.4979196985, 6.057983572712425e6, 0.0)",493.51149791969846,6057.9835727124255
104,201608,122,59.30636,-173.7171,"LLA(lat=59.30636°, lon=-173.7171°, alt=0.0)","UTM(4560.3724194920505, 6.606670490429102e6, 0.0)",4.560372419492051,6606.670490429103
105,201608,179,59.7169066667,-177.14671,"LLA(lat=59.7169066667°, lon=-177.14671°, alt=0.0)","UTM(-180752.96056404128, 6.682552108876135e6, 0.0)",-180.75296056404127,6682.552108876135
106,201608,180,59.7042983333,-177.135223333,"LLA(lat=59.7042983333°, lon=-177.135223333°, alt=0.0)","UTM(-180371.8363096692, 6.681045072087544e6, 0.0)",-180.3718363096692,6681.045072087544
107,201608,181,59.7035683333,-177.125553333,"LLA(lat=59.7035683333°, lon=-177.125553333°, alt=0.0)","UTM(-179848.67151869962, 6.6808648278207695e6, 0.0)",-179.8486715186996,6680.864827820769
108,201608,217,61.1240666667,-173.48048,"LLA(lat=61.1240666667°, lon=-173.48048°, alt=0.0)","UTM(44010.04611388943, 6.806236339425949e6, 0.0)",44.01004611388943,6806.236339425949
109,201608,127,57.1644783333,-173.21903,"LLA(lat=57.1644783333°, lon=-173.21903°, alt=0.0)","UTM(3622.4521547994227, 6.365691264022963e6, 0.0)",3.6224521547994226,6365.691264022963
110,201608,89,59.1583033333,-170.445671667,"LLA(lat=59.1583033333°, lon=-170.445671667°, alt=0.0)","UTM(188793.61679179093, 6.5703919219067115e6, 0.0)",188.79361679179092,6570.391921906711
111,201608,94,56.6235066667,-170.669236667,"LLA(lat=56.6235066667°, lon=-170.669236667°, alt=0.0)","UTM(152360.14313507004, 6.289858970818496e6, 0.0)",152.36014313507005,6289.858970818496
112,201608,99,58.81368,-171.311683,"LLA(lat=58.81368°, lon=-171.311683°, alt=0.0)","UTM(135764.9183370759, 6.536495040853869e6, 0.0)",135.76491833707593,6536.495040853869
113,201608,101,58.0489233333,-171.53825,"LLA(lat=58.0489233333°, lon=-171.53825°, alt=0.0)","UTM(114425.99297668267, 6.452855435370452e6, 0.0)",114.42599297668266,6452.855435370452
114,201608,102,58.063025,-171.496863333,"LLA(lat=58.063025°, lon=-171.496863333°, alt=0.0)","UTM(117013.28284148726, 6.454184822464186e6, 0.0)",117.01328284148727,6454.184822464185
115,201608,104,58.5141433333,-171.611111667,"LLA(lat=58.5141433333°, lon=-171.611111667°, alt=0.0)","UTM(115228.95835060452, 6.504916455650627e6, 0.0)",115.22895835060451,6504.916455650627
116,201608,182,59.7024866667,-177.114735,"LLA(lat=59.7024866667°, lon=-177.114735°, alt=0.0)","UTM(-179268.74743562564, 6.680634091910986e6, 0.0)",-179.26874743562564,6680.634091910986
117,201608,183,59.7005833333,-177.10349,"LLA(lat=59.7005833333°, lon=-177.10349°, alt=0.0)","UTM(-178681.77964860643, 6.680308572621458e6, 0.0)",-178.68177964860644,6680.308572621459
118,201608,184,59.69714,-177.114543333,"LLA(lat=59.69714°, lon=-177.114543333°, alt=0.0)","UTM(-179367.1962559427, 6.680043350538808e6, 0.0)",-179.3671962559427,6680.043350538808
119,201608,16,56.7131866667,-163.323616667,"LLA(lat=56.7131866667°, lon=-163.323616667°, alt=0.0)","UTM(602613.0422233465, 6.286714940373099e6, 0.0)",602.6130422233465,6286.714940373099
120,201608,141,59.99434,-175.242856667,"LLA(lat=59.99434°, lon=-175.242856667°, alt=0.0)","UTM(-69888.10819806927, 6.695070764220726e6, 0.0)",-69.88810819806928,6695.070764220725
121,201608,4,56.5932883333,-162.121891667,"LLA(lat=56.5932883333°, lon=-162.121891667°, alt=0.0)","UTM(676712.5421046474, 6.275820479595008e6, 0.0)",676.7125421046474,6275.820479595009
122,201608,57,55.3735133333,-167.492591667,"LLA(lat=55.3735133333°, lon=-167.492591667°, alt=0.0)","UTM(342054.8120975414, 6.139184710033948e6, 0.0)",342.0548120975414,6139.184710033947
123,201608,59,55.48352,-167.501771667,"LLA(lat=55.48352°, lon=-167.501771667°, alt=0.0)","UTM(341913.5335438034, 6.151443725680776e6, 0.0)",341.9135335438034,6151.443725680776
124,201608,105,58.5384216667,-171.61891,"LLA(lat=58.5384216667°, lon=-171.61891°, alt=0.0)","UTM(115042.7275331447, 6.507656207664229e6, 0.0)",115.0427275331447,6507.6562076642285
125,201608,106,59.0456416667,-171.711378333,"LLA(lat=59.0456416667°, lon=-171.711378333°, alt=0.0)","UTM(115342.04001110414, 6.5644881619103e6, 0.0)",115.34204001110413,6564.4881619103
126,201608,107,59.8255733333,-171.872643333,"LLA(lat=59.8255733333°, lon=-171.872643333°, alt=0.0)","UTM(115102.2236561958, 6.651978447068186e6, 0.0)",115.1022236561958,6651.978447068185
127,201608,108,59.2169816667,-172.396478333,"LLA(lat=59.2169816667°, lon=-172.396478333°, alt=0.0)","UTM(78292.29311393114, 6.587647929326103e6, 0.0)",78.29229311393114,6587.647929326103
128,201608,114,56.5262316667,-171.86069,"LLA(lat=56.5262316667°, lon=-171.86069°, alt=0.0)","UTM(78342.4050083693, 6.285748713228147e6, 0.0)",78.3424050083693,6285.748713228147
129,201608,60,55.53539,-167.507745,"LLA(lat=55.53539°, lon=-167.507745°, alt=0.0)","UTM(341744.4703507966, 6.157227872088392e6, 0.0)",341.7444703507966,6157.227872088392
130,201608,70,56.444785,-168.201933333,"LLA(lat=56.444785°, lon=-168.201933333°, alt=0.0)","UTM(302641.9263629332, 6.260182296622418e6, 0.0)",302.6419263629332,6260.182296622418
131,201608,71,56.4463933333,-168.19507,"LLA(lat=56.4463933333°, lon=-168.19507°, alt=0.0)","UTM(303073.11465774506, 6.26034151162672e6, 0.0)",303.07311465774507,6260.341511626721
132,201608,75,55.9004783333,-168.744711667,"LLA(lat=55.9004783333°, lon=-168.744711667°, alt=0.0)","UTM(265912.61036850326, 6.201341309727664e6, 0.0)",265.91261036850324,6201.341309727664
133,201608,81,58.3329083333,-169.036465,"LLA(lat=58.3329083333°, lon=-169.036465°, alt=0.0)","UTM(263713.9525470713, 6.4728633291416e6, 0.0)",263.7139525470713,6472.8633291416
134,201608,13,56.883415,-163.307603333,"LLA(lat=56.883415°, lon=-163.307603333°, alt=0.0)","UTM(603124.7419559077, 6.3056841346022e6, 0.0)",603.1247419559077,6305.6841346022
135,201608,17,56.664405,-163.306466667,"LLA(lat=56.664405°, lon=-163.306466667°, alt=0.0)","UTM(603796.8308617666, 6.28131181679823e6, 0.0)",603.7968308617666,6281.311816798229
136,201608,18,56.120295,-163.353746667,"LLA(lat=56.120295°, lon=-163.353746667°, alt=0.0)","UTM(602348.7515803676, 6.220689078371135e6, 0.0)",602.3487515803675,6220.689078371134
137,201608,41,56.7717616667,-165.144138333,"LLA(lat=56.7717616667°, lon=-165.144138333°, alt=0.0)","UTM(491190.37318988534, 6.29198923124108e6, 0.0)",491.19037318988535,6291.98923124108
138,201608,42,57.058345,-165.778921667,"LLA(lat=57.058345°, lon=-165.778921667°, alt=0.0)","UTM(452756.8307955826, 6.324150150607986e6, 0.0)",452.75683079558263,6324.150150607987
139,201608,43,57.053425,-165.770318333,"LLA(lat=57.053425°, lon=-165.770318333°, alt=0.0)","UTM(453272.4480195341, 6.323596573762211e6, 0.0)",453.2724480195341,6323.596573762211
140,201608,100,57.3136166667,-171.40576,"LLA(lat=57.3136166667°, lon=-171.40576°, alt=0.0)","UTM(114478.84999597707, 6.370465290557622e6, 0.0)",114.47884999597707,6370.465290557622
141,201608,109,58.6741966667,-172.28855,"LLA(lat=58.6741966667°, lon=-172.28855°, alt=0.0)","UTM(77832.69589674799, 6.526759852722797e6, 0.0)",77.83269589674799,6526.7598527227965
