"","ship","survey","event_id","sample_id","specimen_id","measurement_type","measurement_value","device_id","species_code"
"47",157,201807,1,5,32,"organism_weight","0.380",20,10210
"48",157,201807,1,5,36,"fork_length","038.3",25,10210
"49",157,201807,1,5,36,"organism_weight","0.592",20,10210
"50",157,201807,1,5,39,"fork_length","032.0",25,10210
"51",157,201807,1,5,39,"organism_weight","0.376",20,10210
"52",157,201807,1,5,45,"fork_length","033.2",25,10210
"53",157,201807,1,5,45,"organism_weight","0.368",20,10210
"54",157,201807,1,5,50,"fork_length","032.4",25,10210
"55",157,201807,1,5,50,"organism_weight","0.390",20,10210
"56",157,201807,1,5,53,"fork_length","032.1",25,10210
"57",157,201807,1,5,53,"organism_weight","0.406",20,10210
"58",157,201807,1,5,57,"fork_length","033.9",25,10210
"59",157,201807,1,5,57,"organism_weight","0.426",20,10210
"60",157,201807,1,5,59,"fork_length","032.8",25,10210
"61",157,201807,1,5,59,"organism_weight","0.380",20,10210
"62",157,201807,1,6,5,"fork_length","053.2",25,10285
"63",157,201807,1,6,5,"organism_weight","2.236",20,10285
"64",157,201807,1,7,13,"fork_length","030.6",25,10261
"65",157,201807,1,7,13,"organism_weight","0.316",20,10261
"66",157,201807,1,7,17,"fork_length","038.0",25,10261
"67",157,201807,1,7,17,"organism_weight","0.592",20,10261
"68",157,201807,1,7,20,"fork_length","026.1",25,10261
"69",157,201807,1,7,20,"organism_weight","0.156",20,10261
"70",157,201807,1,627,16811,"fork_length","48.48",505,21740
"71",157,201807,1,627,16812,"fork_length","54.23",505,21740
"72",157,201807,1,627,16813,"fork_length","29.91",505,21740
"73",157,201807,1,627,16814,"fork_length","46.84",505,21740
"74",157,201807,1,627,16815,"fork_length","45.45",505,21740
"75",157,201807,1,627,16816,"fork_length","45.89",505,21740
"76",157,201807,2,25,338,"fork_length","040.9",24,21740
"77",157,201807,2,25,339,"fork_length","041.8",24,21740
"78",157,201807,2,25,340,"fork_length","031.3",24,21740
"79",157,201807,2,25,341,"fork_length","048.2",24,21740
"80",157,201807,2,25,342,"fork_length","038.7",24,21740
"81",157,201807,2,25,343,"fork_length","041.8",24,21740
"82",157,201807,2,25,344,"fork_length","039.4",24,21740
"83",157,201807,2,25,345,"fork_length","047.0",24,21740
"84",157,201807,2,25,346,"fork_length","045.2",25,21740
"85",157,201807,2,25,346,"organism_weight","0.594",20,21740
"86",157,201807,2,25,347,"fork_length","047.2",24,21740
"87",157,201807,2,25,348,"fork_length","042.8",24,21740
"88",157,201807,2,25,349,"fork_length","051.9",24,21740
"89",157,201807,2,25,350,"fork_length","048.0",24,21740
"90",157,201807,2,25,351,"fork_length","046.5",24,21740
"91",157,201807,2,25,352,"fork_length","046.9",24,21740
"92",157,201807,2,25,353,"fork_length","044.8",24,21740
"93",157,201807,2,25,354,"fork_length","042.0",24,21740
"94",157,201807,2,25,355,"fork_length","036.9",24,21740
"95",157,201807,2,25,356,"fork_length","040.4",24,21740
"96",157,201807,2,25,357,"fork_length","041.2",24,21740
"97",157,201807,2,25,358,"fork_length","041.7",24,21740
"98",157,201807,2,25,359,"fork_length","040.5",24,21740
"99",157,201807,2,25,360,"fork_length","050.2",24,21740
"100",157,201807,2,25,361,"fork_length","035.5",24,21740
"101",157,201807,2,25,362,"fork_length","039.1",24,21740
"102",157,201807,2,25,363,"fork_length","030.5",24,21740
"103",157,201807,2,25,364,"fork_length","040.6",24,21740
"104",157,201807,2,25,365,"fork_length","050.9",24,21740
"105",157,201807,2,25,366,"fork_length","047.1",24,21740
"106",157,201807,2,25,367,"fork_length","042.7",24,21740
"107",157,201807,2,25,368,"fork_length","041.4",24,21740
"108",157,201807,2,25,369,"fork_length","040.1",24,21740
"109",157,201807,2,25,370,"fork_length","044.5",24,21740
"110",157,201807,2,25,371,"fork_length","045.1",25,21740
"111",157,201807,2,25,371,"organism_weight","0.616",20,21740
"112",157,201807,2,25,372,"fork_length","041.7",24,21740
"113",157,201807,2,25,373,"fork_length","040.1",24,21740
"114",157,201807,2,25,374,"fork_length","051.4",24,21740
"115",157,201807,2,25,375,"fork_length","044.7",24,21740
"116",157,201807,2,25,376,"fork_length","044.3",24,21740
"117",157,201807,1,3,120,"fork_length","049.8",25,21740
"118",157,201807,1,3,120,"organism_weight","0.726",20,21740
"119",157,201807,1,3,123,"fork_length","045.6",25,21740
"120",157,201807,1,3,123,"organism_weight","0.566",20,21740
"121",157,201807,1,3,127,"fork_length","042.3",25,21740
"122",157,201807,1,627,16817,"fork_length","42.7",505,21740
"123",157,201807,1,627,16818,"fork_length","42.77",505,21740
"124",157,201807,1,627,16819,"fork_length","45.1",505,21740
"125",157,201807,1,627,16820,"fork_length","41.44",505,21740
"126",157,201807,1,627,16821,"fork_length","45.72",505,21740
"127",157,201807,1,627,16822,"fork_length","38.81",505,21740
"128",157,201807,1,627,16823,"fork_length","50.65",505,21740
"129",157,201807,1,627,16824,"fork_length","45.16",505,21740
"130",157,201807,1,627,16825,"fork_length","49.91",505,21740
"131",157,201807,1,627,16826,"fork_length","43.39",505,21740
"132",157,201807,1,3,2,"fork_length","049.7",24,21740
"133",157,201807,1,3,3,"fork_length","051.6",24,21740
"134",157,201807,1,3,4,"fork_length","046.9",24,21740
"135",157,201807,1,3,6,"fork_length","049.7",24,21740
"136",157,201807,1,3,7,"fork_length","047.8",24,21740
"137",157,201807,1,3,8,"fork_length","055.6",24,21740
"138",157,201807,1,3,9,"fork_length","050.6",24,21740
"139",157,201807,1,3,10,"fork_length","045.2",24,21740
"140",157,201807,1,3,11,"fork_length","045.5",24,21740
"141",157,201807,1,3,12,"fork_length","040.1",24,21740
"142",157,201807,1,3,14,"fork_length","045.7",24,21740
"143",157,201807,1,3,15,"fork_length","050.2",24,21740
"144",157,201807,1,3,16,"fork_length","045.1",24,21740
"145",157,201807,1,3,18,"fork_length","048.7",24,21740
"146",157,201807,1,3,19,"fork_length","045.8",24,21740
"147",157,201807,1,3,21,"fork_length","040.9",24,21740
"148",157,201807,1,3,22,"fork_length","048.8",24,21740
"149",157,201807,1,3,23,"fork_length","042.5",24,21740
"150",157,201807,1,3,24,"fork_length","043.7",24,21740
"151",157,201807,1,3,25,"fork_length","043.5",24,21740
"152",157,201807,1,3,26,"fork_length","046.1",24,21740
"153",157,201807,1,3,27,"fork_length","054.0",24,21740
"154",157,201807,1,3,30,"fork_length","050.9",24,21740
"155",157,201807,1,3,127,"organism_weight","0.462",20,21740
"156",157,201807,1,3,130,"fork_length","043.4",25,21740
"157",157,201807,1,3,130,"organism_weight","0.462",20,21740
"158",157,201807,1,3,133,"fork_length","047.4",25,21740
"159",157,201807,1,3,133,"organism_weight","0.542",20,21740
"160",157,201807,1,3,138,"fork_length","047.5",25,21740
"161",157,201807,1,3,138,"organism_weight","0.664",20,21740
"162",157,201807,1,3,142,"fork_length","050.0",25,21740
"163",157,201807,1,3,142,"organism_weight","0.762",20,21740
"164",157,201807,1,3,145,"fork_length","044.7",25,21740
"165",157,201807,1,3,145,"organism_weight","0.532",20,21740
"166",157,201807,1,3,149,"fork_length","041.3",25,21740
"167",157,201807,1,3,149,"organism_weight","0.516",20,21740
"168",157,201807,1,3,152,"fork_length","043.8",25,21740
"169",157,201807,1,3,152,"organism_weight","0.538",20,21740
"170",157,201807,1,3,157,"fork_length","043.3",25,21740
"171",157,201807,1,3,157,"organism_weight","0.588",20,21740
"172",157,201807,1,3,160,"fork_length","048.7",25,21740
"173",157,201807,1,3,160,"organism_weight","0.684",20,21740
"174",157,201807,1,3,164,"fork_length","046.2",25,21740
"175",157,201807,1,3,164,"organism_weight","0.554",20,21740
"176",157,201807,1,3,168,"fork_length","041.8",25,21740
"177",157,201807,1,3,168,"organism_weight","0.492",20,21740
"178",157,201807,1,3,172,"fork_length","049.1",25,21740
"179",157,201807,1,627,16827,"fork_length","37.39",505,21740
"180",157,201807,1,627,16828,"fork_length","51.71",505,21740
"181",157,201807,2,25,218,"fork_length","049.2",24,21740
"182",157,201807,2,25,219,"fork_length","048.7",24,21740
"183",157,201807,2,25,220,"fork_length","042.8",24,21740
"184",157,201807,2,25,221,"fork_length","041.7",24,21740
"185",157,201807,2,25,222,"fork_length","045.5",24,21740
"186",157,201807,2,25,223,"fork_length","043.0",24,21740
"187",157,201807,2,25,224,"fork_length","046.1",24,21740
"188",157,201807,2,25,225,"fork_length","041.1",24,21740
"189",157,201807,2,25,226,"fork_length","048.7",24,21740
"190",157,201807,2,25,227,"fork_length","042.1",24,21740
"191",157,201807,2,25,228,"fork_length","035.4",24,21740
"192",157,201807,2,25,229,"fork_length","039.3",24,21740
"193",157,201807,2,25,230,"fork_length","042.9",24,21740
"194",157,201807,2,25,231,"fork_length","051.7",24,21740
"195",157,201807,2,25,232,"fork_length","040.7",24,21740
"196",157,201807,2,25,233,"fork_length","055.8",24,21740
"197",157,201807,2,25,234,"fork_length","042.8",24,21740
"198",157,201807,2,25,235,"fork_length","038.9",24,21740
"199",157,201807,2,25,236,"fork_length","053.6",24,21740
"200",157,201807,2,25,237,"fork_length","035.1",24,21740
"201",157,201807,2,25,238,"fork_length","042.6",24,21740
"202",157,201807,2,25,239,"fork_length","042.7",24,21740
"203",157,201807,2,25,240,"fork_length","040.7",25,21740
"204",157,201807,1,3,33,"fork_length","045.9",24,21740
"205",157,201807,1,3,34,"fork_length","048.5",24,21740
"206",157,201807,1,3,35,"fork_length","046.1",24,21740
"207",157,201807,1,3,37,"fork_length","038.3",24,21740
"208",157,201807,1,3,38,"fork_length","041.0",24,21740
"209",157,201807,1,3,40,"fork_length","049.0",24,21740
"210",157,201807,1,3,41,"fork_length","048.9",24,21740
"211",157,201807,1,3,42,"fork_length","042.3",24,21740
"212",157,201807,1,3,43,"fork_length","050.6",24,21740
"213",157,201807,1,3,44,"fork_length","038.3",24,21740
"214",157,201807,1,3,46,"fork_length","047.7",24,21740
"215",157,201807,1,3,47,"fork_length","042.1",24,21740
"216",157,201807,1,3,48,"fork_length","050.8",24,21740
"217",157,201807,1,3,49,"fork_length","044.6",24,21740
"218",157,201807,1,3,51,"fork_length","053.2",24,21740
"219",157,201807,1,3,52,"fork_length","039.7",24,21740
"220",157,201807,1,3,54,"fork_length","038.9",24,21740
"221",157,201807,1,3,55,"fork_length","047.2",24,21740
"222",157,201807,1,3,56,"fork_length","041.1",24,21740
"223",157,201807,1,3,58,"fork_length","056.2",24,21740
"224",157,201807,1,3,60,"fork_length","042.3",24,21740
"225",157,201807,1,3,61,"fork_length","038.8",24,21740
"226",157,201807,1,3,62,"fork_length","053.8",24,21740
"227",157,201807,1,3,63,"fork_length","047.5",24,21740
"228",157,201807,1,3,31,"fork_length","038.1",24,21740
"229",157,201807,1,3,64,"fork_length","046.8",24,21740
"230",157,201807,1,3,176,"fork_length","040.0",25,21740
"231",157,201807,1,3,176,"organism_weight","0.436",20,21740
"232",157,201807,1,3,179,"fork_length","049.7",25,21740
"233",157,201807,1,3,179,"organism_weight","0.714",20,21740
"234",157,201807,1,3,183,"fork_length","040.6",25,21740
"235",157,201807,1,3,183,"organism_weight","0.422",20,21740
"236",157,201807,1,3,184,"fork_length","046.8",25,21740
"237",157,201807,1,3,184,"organism_weight","0.516",20,21740
"238",157,201807,1,3,185,"fork_length","042.8",25,21740
"239",157,201807,1,3,185,"organism_weight","0.494",20,21740
"240",157,201807,1,3,186,"fork_length","048.1",25,21740
"241",157,201807,1,3,186,"organism_weight","0.736",20,21740
"242",157,201807,1,3,187,"fork_length","046.7",25,21740
"243",157,201807,1,3,187,"organism_weight","0.646",20,21740
"244",157,201807,1,3,188,"fork_length","040.9",25,21740
"245",157,201807,1,3,188,"organism_weight","0.424",20,21740
"246",157,201807,1,3,172,"organism_weight","0.628",20,21740
"247",157,201807,2,25,240,"organism_weight","0.460",20,21740
"248",157,201807,2,25,241,"fork_length","042.4",24,21740
"249",157,201807,2,25,242,"fork_length","049.2",24,21740
"250",157,201807,2,25,243,"fork_length","045.0",24,21740
"251",157,201807,2,25,244,"fork_length","035.1",24,21740
"252",157,201807,2,25,245,"fork_length","045.9",25,21740
"253",157,201807,2,25,245,"organism_weight","0.548",20,21740
"254",157,201807,2,25,246,"fork_length","039.2",24,21740
"255",157,201807,2,25,247,"fork_length","044.4",24,21740
"256",157,201807,2,25,248,"fork_length","040.2",24,21740
"257",157,201807,2,25,249,"fork_length","039.1",24,21740
"258",157,201807,2,25,250,"fork_length","040.8",25,21740
"259",157,201807,2,25,250,"organism_weight","0.478",20,21740
"260",157,201807,2,25,251,"fork_length","050.7",24,21740
"261",157,201807,2,25,252,"fork_length","050.6",24,21740
"262",157,201807,2,25,253,"fork_length","039.0",24,21740
"263",157,201807,2,25,254,"fork_length","040.5",24,21740
"264",157,201807,2,25,255,"fork_length","044.1",25,21740
"265",157,201807,2,25,255,"organism_weight","0.578",20,21740
"266",157,201807,2,25,256,"fork_length","057.6",24,21740
"267",157,201807,2,25,257,"fork_length","053.1",24,21740
"268",157,201807,2,25,258,"fork_length","047.9",25,21740
"269",157,201807,2,25,258,"organism_weight","0.690",20,21740
"270",157,201807,2,25,259,"fork_length","040.1",24,21740
"271",157,201807,2,25,260,"fork_length","041.1",24,21740
"272",157,201807,1,3,66,"fork_length","043.4",24,21740
"273",157,201807,1,3,71,"fork_length","047.8",24,21740
"274",157,201807,1,3,72,"fork_length","052.3",24,21740
"275",157,201807,1,3,74,"fork_length","050.1",24,21740
"276",157,201807,1,3,75,"fork_length","041.4",24,21740
"277",157,201807,1,3,77,"fork_length","049.9",24,21740
"278",157,201807,1,3,78,"fork_length","048.7",24,21740
"279",157,201807,1,3,80,"fork_length","040.2",24,21740
"280",157,201807,1,3,81,"fork_length","049.9",24,21740
"281",157,201807,1,3,82,"fork_length","047.8",24,21740
"282",157,201807,1,3,84,"fork_length","046.3",24,21740
"283",157,201807,1,3,85,"fork_length","040.9",24,21740
"284",157,201807,1,3,87,"fork_length","039.6",24,21740
"285",157,201807,1,3,88,"fork_length","047.0",24,21740
"286",157,201807,1,3,90,"fork_length","047.2",24,21740
"287",157,201807,1,3,91,"fork_length","039.3",24,21740
"288",157,201807,1,3,93,"fork_length","040.0",24,21740
"289",157,201807,1,3,107,"fork_length","049.3",25,21740
"290",157,201807,1,3,107,"organism_weight","0.738",20,21740
"291",157,201807,1,3,110,"fork_length","054.3",25,21740
"292",157,201807,1,3,110,"organism_weight","0.920",20,21740
"293",157,201807,1,3,113,"fork_length","042.5",25,21740
"294",157,201807,1,3,113,"organism_weight","0.532",20,21740
"295",157,201807,1,3,117,"fork_length","043.5",25,21740
"296",157,201807,1,3,117,"organism_weight","0.508",20,21740
"297",157,201807,1,3,189,"fork_length","029.1",25,21740
"298",157,201807,1,3,189,"organism_weight","0.180",20,21740
"299",157,201807,1,3,190,"fork_length","042.8",25,21740
"300",157,201807,1,3,190,"organism_weight","0.494",20,21740
"301",157,201807,1,3,191,"fork_length","049.6",25,21740
"302",157,201807,1,3,191,"organism_weight","0.722",20,21740
"303",157,201807,1,3,192,"fork_length","049.1",25,21740
"304",157,201807,1,3,192,"organism_weight","0.718",20,21740
"305",157,201807,1,3,193,"fork_length","041.6",25,21740
"306",157,201807,1,3,193,"organism_weight","0.468",20,21740
"307",157,201807,1,3,194,"fork_length","045.1",25,21740
"308",157,201807,1,3,194,"organism_weight","0.556",20,21740
"309",157,201807,1,3,195,"fork_length","048.6",25,21740
"310",157,201807,1,3,195,"organism_weight","0.646",20,21740
"311",157,201807,1,3,196,"fork_length","044.8",25,21740
"312",157,201807,1,3,196,"organism_weight","0.600",20,21740
"313",157,201807,1,3,197,"fork_length","050.4",25,21740
"314",157,201807,1,3,197,"organism_weight","0.834",20,21740
"315",157,201807,1,3,198,"fork_length","041.5",25,21740
"316",157,201807,1,3,198,"organism_weight","0.512",20,21740
"317",157,201807,1,3,199,"fork_length","052.0",25,21740
"318",157,201807,1,3,199,"organism_weight","0.804",20,21740
"319",157,201807,1,3,200,"fork_length","038.7",25,21740
"320",157,201807,1,3,200,"organism_weight","0.388",20,21740
"321",157,201807,1,3,201,"fork_length","042.6",25,21740
"322",157,201807,1,3,201,"organism_weight","0.454",20,21740
"323",157,201807,1,3,202,"fork_length","044.5",25,21740
"324",157,201807,1,3,202,"organism_weight","0.542",20,21740
"325",157,201807,1,3,203,"fork_length","051.1",25,21740
"326",157,201807,1,3,203,"organism_weight","0.674",20,21740
"327",157,201807,1,3,204,"fork_length","044.7",25,21740
"328",157,201807,1,3,204,"organism_weight","0.584",20,21740
"329",157,201807,1,3,205,"fork_length","043.3",25,21740
"330",157,201807,1,3,205,"organism_weight","0.504",20,21740
"331",157,201807,1,3,206,"fork_length","042.3",25,21740
"332",157,201807,1,3,206,"organism_weight","0.458",20,21740
"333",157,201807,1,3,207,"fork_length","045.8",25,21740
"334",157,201807,1,3,207,"organism_weight","0.584",20,21740
"335",157,201807,1,3,208,"fork_length","042.1",25,21740
"336",157,201807,1,3,208,"organism_weight","0.478",20,21740
"337",157,201807,1,3,209,"fork_length","046.7",25,21740
"338",157,201807,1,3,209,"organism_weight","0.578",20,21740
"339",157,201807,2,25,261,"fork_length","048.7",24,21740
"340",157,201807,2,25,262,"fork_length","052.9",25,21740
"341",157,201807,2,25,262,"organism_weight","0.800",20,21740
"342",157,201807,2,25,263,"fork_length","043.5",24,21740
"343",157,201807,2,25,264,"fork_length","037.1",24,21740
"344",157,201807,2,25,265,"fork_length","049.1",24,21740
"345",157,201807,2,25,266,"fork_length","043.1",24,21740
"346",157,201807,2,25,267,"fork_length","041.2",25,21740
"347",157,201807,2,25,267,"organism_weight","0.444",20,21740
"348",157,201807,2,25,268,"fork_length","040.2",24,21740
"349",157,201807,2,25,269,"fork_length","039.8",24,21740
"350",157,201807,2,25,270,"fork_length","039.5",25,21740
"351",157,201807,2,25,270,"organism_weight","0.388",20,21740
"352",157,201807,2,25,271,"fork_length","040.5",24,21740
"353",157,201807,2,25,272,"fork_length","037.1",24,21740
"354",157,201807,2,25,273,"fork_length","040.5",25,21740
"355",157,201807,2,25,273,"organism_weight","0.476",20,21740
"356",157,201807,2,25,274,"fork_length","040.7",24,21740
"357",157,201807,2,25,275,"fork_length","038.8",24,21740
"358",157,201807,2,25,276,"fork_length","042.1",25,21740
"359",157,201807,2,25,276,"organism_weight","0.514",20,21740
"360",157,201807,2,25,277,"fork_length","050.2",24,21740
"361",157,201807,2,25,278,"fork_length","045.5",24,21740
"362",157,201807,2,25,279,"fork_length","038.1",25,21740
"363",157,201807,2,25,279,"organism_weight","0.374",20,21740
"364",157,201807,2,25,280,"fork_length","037.4",24,21740
"365",157,201807,2,25,281,"fork_length","040.6",24,21740
"366",157,201807,2,25,282,"fork_length","050.0",25,21740
"367",157,201807,2,25,282,"organism_weight","0.808",20,21740
"368",157,201807,2,25,283,"fork_length","042.2",24,21740
"369",157,201807,2,25,284,"fork_length","046.2",24,21740
"370",157,201807,2,25,285,"fork_length","048.2",24,21740
"371",157,201807,2,25,286,"fork_length","039.9",24,21740
"372",157,201807,1,3,210,"fork_length","042.5",25,21740
"373",157,201807,1,3,210,"organism_weight","0.490",20,21740
"374",157,201807,1,3,211,"fork_length","042.0",25,21740
"375",157,201807,1,3,211,"organism_weight","0.478",20,21740
"376",157,201807,1,3,212,"fork_length","042.5",25,21740
"377",157,201807,1,3,212,"organism_weight","0.492",20,21740
"378",157,201807,1,4,65,"organism_weight","0.232",20,40504
"379",157,201807,1,4,67,"organism_weight","0.416",20,40504
"380",157,201807,1,4,69,"organism_weight","0.176",20,40504
"381",157,201807,1,4,70,"organism_weight","0.788",20,40504
"382",157,201807,1,4,73,"organism_weight","0.068",20,40504
"383",157,201807,1,4,76,"organism_weight","0.172",20,40504
"384",157,201807,1,4,79,"organism_weight","0.502",20,40504
"385",157,201807,1,4,83,"organism_weight","1.142",20,40504
"386",157,201807,1,4,86,"organism_weight","0.102",20,40504
"387",157,201807,1,4,89,"organism_weight","0.116",20,40504
"388",157,201807,1,4,92,"organism_weight","0.242",20,40504
"389",157,201807,1,4,94,"organism_weight","0.136",20,40504
"390",157,201807,1,4,95,"organism_weight","0.094",20,40504
"391",157,201807,1,4,96,"organism_weight","0.152",20,40504
"392",157,201807,1,4,97,"organism_weight","0.224",20,40504
"393",157,201807,1,4,98,"organism_weight","0.046",20,40504
"394",157,201807,1,4,99,"organism_weight","0.178",20,40504
"395",157,201807,1,4,100,"organism_weight","0.140",20,40504
"396",157,201807,1,4,101,"organism_weight","0.048",20,40504
"397",157,201807,1,4,102,"organism_weight","0.232",20,40504
"398",157,201807,1,4,103,"organism_weight","0.114",20,40504
"399",157,201807,1,4,104,"organism_weight","0.234",20,40504
"400",157,201807,1,4,105,"organism_weight","0.484",20,40504
"401",157,201807,1,4,106,"organism_weight","0.214",20,40504
"402",157,201807,2,25,287,"fork_length","042.5",24,21740
"403",157,201807,2,25,288,"fork_length","041.3",25,21740
"404",157,201807,2,25,288,"organism_weight","0.482",20,21740
"405",157,201807,2,25,289,"fork_length","040.2",24,21740
"406",157,201807,2,25,290,"fork_length","042.2",24,21740
"407",157,201807,2,25,291,"fork_length","040.5",24,21740
"408",157,201807,2,25,292,"fork_length","041.9",25,21740
"409",157,201807,2,25,292,"organism_weight","0.494",20,21740
"410",157,201807,2,25,293,"fork_length","041.0",24,21740
"411",157,201807,2,25,294,"fork_length","040.3",24,21740
"412",157,201807,2,25,295,"fork_length","039.6",25,21740
"413",157,201807,2,25,295,"organism_weight","0.428",20,21740
"414",157,201807,2,25,296,"fork_length","044.2",24,21740
"415",157,201807,2,25,297,"fork_length","040.1",24,21740
"416",157,201807,2,25,298,"fork_length","043.9",24,21740
"417",157,201807,2,25,299,"fork_length","041.5",25,21740
"418",157,201807,2,25,299,"organism_weight","0.502",20,21740
"419",157,201807,2,25,300,"fork_length","048.2",24,21740
"420",157,201807,2,25,301,"fork_length","059.3",24,21740
"421",157,201807,2,626,16746,"fork_length","46.89",505,21740
"422",157,201807,2,626,16747,"fork_length","39.06",505,21740
"423",157,201807,2,626,16748,"fork_length","49.86",505,21740
"424",157,201807,2,626,16749,"fork_length","38.56",505,21740
"425",157,201807,2,626,16750,"fork_length","37.05",505,21740
"426",157,201807,2,626,16751,"fork_length","41.57",505,21740
"427",157,201807,2,626,16752,"fork_length","41.4",505,21740
"428",157,201807,2,626,16753,"fork_length","44.99",505,21740
"429",157,201807,2,626,16754,"fork_length","43.11",505,21740
"430",157,201807,2,626,16755,"fork_length","36.73",505,21740
"431",157,201807,2,626,16756,"fork_length","40.98",505,21740
"432",157,201807,3,39,920,"fork_length","048.7",24,21740
"433",157,201807,3,39,922,"fork_length","048.1",24,21740
"434",157,201807,3,39,923,"fork_length","040.5",24,21740
"435",157,201807,3,39,925,"fork_length","046.5",25,21740
"436",157,201807,3,39,925,"organism_weight","0.664",20,21740
"437",157,201807,3,39,926,"fork_length","047.7",24,21740
"438",157,201807,3,39,927,"fork_length","040.4",24,21740
"439",157,201807,3,39,928,"fork_length","044.4",24,21740
"440",157,201807,3,39,929,"fork_length","045.4",24,21740
"441",157,201807,3,39,930,"fork_length","041.6",24,21740
"442",157,201807,3,39,932,"fork_length","048.2",24,21740
"443",157,201807,3,39,933,"fork_length","042.8",24,21740
"444",157,201807,3,39,934,"fork_length","055.2",24,21740
"445",157,201807,3,39,935,"fork_length","046.9",24,21740
"446",157,201807,3,39,936,"fork_length","042.9",25,21740
"447",157,201807,3,39,936,"organism_weight","0.554",20,21740
"448",157,201807,3,39,938,"fork_length","048.7",24,21740
"449",157,201807,3,39,939,"fork_length","043.6",24,21740
"450",157,201807,3,39,940,"fork_length","050.1",24,21740
"451",157,201807,3,39,919,"organism_weight","0.810",20,21740
"452",157,201807,2,626,16773,"fork_length","48.95",505,21740
"453",157,201807,2,626,16774,"fork_length","40.16",505,21740
"454",157,201807,2,626,16775,"fork_length","43.59",505,21740
"455",157,201807,2,626,16776,"fork_length","37.2",505,21740
"456",157,201807,2,626,16777,"fork_length","29.89",505,21740
"457",157,201807,2,626,16778,"fork_length","30.66",505,21740
"458",157,201807,2,626,16779,"fork_length","44.64",505,21740
"459",157,201807,2,626,16780,"fork_length","47.38",505,21740
"460",157,201807,2,626,16781,"fork_length","40.43",505,21740
"461",157,201807,2,626,16782,"fork_length","38.48",505,21740
"462",157,201807,2,626,16783,"fork_length","39.37",505,21740
"463",157,201807,2,626,16784,"fork_length","41.54",505,21740
"464",157,201807,2,626,16785,"fork_length","42.21",505,21740
"465",157,201807,2,626,16786,"fork_length","43.75",505,21740
"466",157,201807,2,626,16787,"fork_length","43.68",505,21740
"467",157,201807,2,626,16788,"fork_length","30.05",505,21740
"468",157,201807,2,626,16789,"fork_length","36.8",505,21740
"469",157,201807,2,626,16790,"fork_length","42.47",505,21740
"470",157,201807,2,626,16791,"fork_length","39.8",505,21740
"471",157,201807,2,626,16792,"fork_length","46.03",505,21740
"472",157,201807,2,626,16793,"fork_length","39.26",505,21740
"473",157,201807,2,626,16794,"fork_length","37.87",505,21740
