"","hauljoin","cruise","vessel","haul","specimenid","species_code","length"
"89",-4471,200801,94,6,0,24195,220
"90",-4471,200801,94,6,0,24195,270
"91",-4471,200801,94,6,0,24195,250
"92",-4471,200801,94,6,0,24195,280
"93",-4471,200801,94,6,0,24195,250
"94",-4471,200801,94,6,0,24195,230
"95",-4471,200801,94,6,0,24195,320
"96",-4471,200801,94,6,0,24195,240
"97",-4471,200801,94,6,0,24195,260
"98",-4471,200801,94,6,0,24195,240
"99",-4471,200801,94,6,0,24195,240
"100",-4471,200801,94,6,0,24195,280
"101",-4471,200801,94,6,0,24195,260
"102",-4471,200801,94,6,0,24195,250
"103",-4471,200801,94,6,0,24195,290
"104",-4471,200801,94,6,0,24195,290
"105",-4471,200801,94,6,0,24195,250
"106",-4471,200801,94,6,0,24195,290
"107",-4471,200801,94,6,0,24195,270
"108",-4471,200801,94,6,0,24195,270
"109",-4471,200801,94,6,0,24195,260
"110",-4471,200801,94,6,0,24195,270
"111",-4471,200801,94,6,0,24195,250
"112",-4471,200801,94,6,0,24195,230
"113",-4471,200801,94,6,0,24195,220
"114",-4471,200801,94,6,0,24195,260
"115",-4471,200801,94,6,0,24195,240
"116",-4471,200801,94,6,0,24195,270
"117",-4471,200801,94,6,0,24195,240
"118",-4471,200801,94,6,0,24195,220
"119",-4471,200801,94,6,0,24195,240
"120",-4471,200801,94,6,0,24195,230
"121",-4471,200801,94,6,0,24195,230
"122",-4471,200801,94,6,0,24195,270
"123",-4471,200801,94,6,0,24195,270
"124",-4471,200801,94,6,0,24195,280
"125",-4471,200801,94,6,0,24195,230
"126",-4471,200801,94,6,0,79252,130
"127",-4471,200801,94,6,0,79252,150
"128",-4471,200801,94,6,0,78454,60
"129",-4471,200801,94,6,0,78030,500
"130",-4471,200801,94,6,0,78403,120
"131",-4471,200801,94,6,0,320,790
"132",-4471,200801,94,6,22,10115,810
"133",-4471,200801,94,6,23,10115,670
"134",-4471,200801,94,6,24,10115,650
"135",-4471,200801,94,6,21,30060,410
"136",-4471,200801,94,6,22,30060,360
"137",-4471,200801,94,6,1,24112,620
"138",-4471,200801,94,6,2,24112,650
"139",-4471,200801,94,6,3,24112,710
"140",-4471,200801,94,6,4,24112,560
"141",-4471,200801,94,6,5,24112,600
"142",-4471,200801,94,6,6,24112,610
"143",-4471,200801,94,6,7,24112,640
"144",-4471,200801,94,6,8,24112,630
"145",-4471,200801,94,6,9,24112,670
"146",-4471,200801,94,6,10,24112,660
"147",-4471,200801,94,6,11,24112,680
"148",-4471,200801,94,6,12,24112,260
"149",-4471,200801,94,6,13,24112,620
"150",-4471,200801,94,6,14,24112,670
"151",-4471,200801,94,6,15,24112,610
"152",-4471,200801,94,6,16,24112,640
"153",-4471,200801,94,6,17,24112,660
"154",-4471,200801,94,6,18,24112,550
"155",-4472,200801,94,7,0,78454,50
"156",-4472,200801,94,7,0,78454,50
"157",-4472,200801,94,7,0,78454,40
"158",-4472,200801,94,7,0,79252,140
"159",-4472,200801,94,7,0,79252,130
"160",-4472,200801,94,7,0,79252,70
"161",-4472,200801,94,7,25,10115,690
"162",-4472,200801,94,7,26,10115,720
"163",-4472,200801,94,7,6,21341,140
"164",-4472,200801,94,7,7,21341,130
"165",-4472,200801,94,7,8,21341,90
"166",-4472,200801,94,7,9,21341,80
"167",-4472,200801,94,7,10,21341,140
"168",-4472,200801,94,7,11,21341,100
"169",-4472,200801,94,7,12,21341,90
"170",-4473,200801,94,8,0,320,1370
"171",-4473,200801,94,8,0,78012,70
"172",-4473,200801,94,8,0,79252,150
"173",-4473,200801,94,8,0,79252,140
"174",-4473,200801,94,8,0,79252,130
"175",-4473,200801,94,8,0,79252,120
"176",-4473,200801,94,8,0,79252,130
"177",-4473,200801,94,8,0,79252,140
"178",-4473,200801,94,8,0,79252,110
"179",-4473,200801,94,8,0,79252,70
"180",-4473,200801,94,8,0,79252,70
"181",-4473,200801,94,8,0,79000,60
"182",-4473,200801,94,8,0,79000,80
"183",-4473,200801,94,8,0,79000,70
"184",-4473,200801,94,8,0,79000,60
"185",-4473,200801,94,8,0,79000,70
"186",-4473,200801,94,8,23,30060,460
"187",-4473,200801,94,8,24,30060,360
"188",-4473,200801,94,8,25,30060,420
"189",-4473,200801,94,8,26,30060,390
"190",-4473,200801,94,8,27,30060,400
"191",-4473,200801,94,8,28,30060,370
"192",-4473,200801,94,8,29,30060,380
"193",-4473,200801,94,8,30,30060,390
"194",-4473,200801,94,8,31,30060,350
"195",-4473,200801,94,8,32,30060,430
"196",-4473,200801,94,8,33,30060,380
"197",-4473,200801,94,8,34,30060,340
"198",-4473,200801,94,8,35,30060,360
"199",-4473,200801,94,8,36,30060,400
"200",-4473,200801,94,8,37,30060,370
"201",-4473,200801,94,8,38,30060,410
"202",-4473,200801,94,8,39,30060,350
"203",-4473,200801,94,8,40,30060,390
"204",-4473,200801,94,8,41,30060,390
"205",-4473,200801,94,8,27,10115,720
"206",-4473,200801,94,8,1,30051,450
"207",-4473,200801,94,8,4,30052,490
"208",-4473,200801,94,8,5,30052,440
"209",-4473,200801,94,8,0,78012,100
"210",-4473,200801,94,8,0,78454,60
"211",-4473,200801,94,8,0,78454,60
"212",-4473,200801,94,8,0,79252,120
"213",-4473,200801,94,8,0,79252,130
"214",-4474,200801,94,9,42,30060,290
"215",-4474,200801,94,9,6,30052,410
"216",-4474,200801,94,9,7,30052,420
"217",-4474,200801,94,9,2,30051,370
"218",-4474,200801,94,9,0,78403,110
"219",-4475,200801,94,10,43,30060,310
"220",-4475,200801,94,10,44,30060,420
"221",-4475,200801,94,10,45,30060,270
"222",-4475,200801,94,10,11,30051,410
"223",-4475,200801,94,10,12,30051,330
"224",-4475,200801,94,10,13,30051,250
"225",-4475,200801,94,10,14,30051,240
"226",-4475,200801,94,10,8,30052,280
"227",-4475,200801,94,10,9,30052,260
"228",-4475,200801,94,10,0,78403,210
"229",-4475,200801,94,10,0,78403,270
"230",-4475,200801,94,10,0,78403,140
"231",-4475,200801,94,10,3,30051,310
"232",-4475,200801,94,10,4,30051,320
"233",-4475,200801,94,10,5,30051,360
"234",-4475,200801,94,10,6,30051,340
"235",-4475,200801,94,10,7,30051,270
"236",-4475,200801,94,10,8,30051,260
"237",-4475,200801,94,10,9,30051,340
"238",-4475,200801,94,10,10,30051,250
"239",-4476,200801,94,11,15,30051,400
"240",-4476,200801,94,11,16,30051,280
"241",-4476,200801,94,11,0,78012,100
"242",-4476,200801,94,11,0,78012,80
"243",-4477,200801,94,12,18,30051,420
"244",-4477,200801,94,12,19,30051,430
"245",-4477,200801,94,12,13,21341,170
"246",-4477,200801,94,12,14,21341,160
"247",-4477,200801,94,12,15,21341,190
"248",-4477,200801,94,12,0,485,830
"249",-4477,200801,94,12,0,485,800
"250",-4477,200801,94,12,0,485,780
"251",-4477,200801,94,12,0,485,750
"252",-4477,200801,94,12,0,78403,160
"253",-4477,200801,94,12,0,78403,80
"254",-4477,200801,94,12,0,78403,150
"255",-4477,200801,94,12,46,30060,440
"256",-4477,200801,94,12,47,30060,420
"257",-4477,200801,94,12,48,30060,430
"258",-4477,200801,94,12,49,30060,450
"259",-4477,200801,94,12,50,30060,440
"260",-4477,200801,94,12,51,30060,480
"261",-4477,200801,94,12,52,30060,440
"262",-4477,200801,94,12,53,30060,460
"263",-4477,200801,94,12,54,30060,480
"264",-4477,200801,94,12,17,30051,420
"265",-4478,200801,94,13,7,21230,340
"266",-4478,200801,94,13,8,21230,310
"267",-4478,200801,94,13,9,21230,320
"268",-4478,200801,94,13,20,30051,420
"269",-4478,200801,94,13,0,78454,100
"270",-4478,200801,94,13,0,320,1150
"271",-4478,200801,94,13,28,10115,740
"272",-4478,200801,94,13,29,10115,750
"273",-4478,200801,94,13,30,10115,700
"274",-4478,200801,94,13,31,10115,740
"275",-4478,200801,94,13,32,10115,660
"276",-4478,200801,94,13,33,10115,620
"277",-4478,200801,94,13,34,10115,630
"278",-4478,200801,94,13,25,24112,720
"279",-4478,200801,94,13,26,24112,690
"280",-4478,200801,94,13,27,24112,720
"281",-4478,200801,94,13,28,24112,680
"282",-4479,200801,94,14,30,24112,540
"283",-4479,200801,94,14,31,24112,590
"284",-4479,200801,94,14,32,24112,580
"285",-4479,200801,94,14,33,24112,520
"286",-4479,200801,94,14,34,24112,530
"287",-4479,200801,94,14,35,24112,550
"288",-4479,200801,94,14,36,24112,540
"289",-4479,200801,94,14,37,24112,460
"290",-4479,200801,94,14,38,24112,480
"291",-4479,200801,94,14,39,24112,570
"292",-4479,200801,94,14,10,21230,240
"293",-4479,200801,94,14,11,21230,230
"294",-4479,200801,94,14,12,21230,360
"295",-4479,200801,94,14,13,21230,220
"296",-4479,200801,94,14,14,21230,370
"297",-4479,200801,94,14,15,21230,290
"298",-4479,200801,94,14,16,21230,300
"299",-4479,200801,94,14,17,21230,240
"300",-4479,200801,94,14,1,320,790
"301",-4479,200801,94,14,35,10115,920
"302",-4479,200801,94,14,36,10115,890
"303",-4479,200801,94,14,0,78012,110
"304",-4479,200801,94,14,0,78454,50
"305",-4479,200801,94,14,29,24112,530
"306",-4480,200801,94,15,37,10115,730
"307",-4480,200801,94,15,0,79000,60
"308",-4480,200801,94,15,0,79000,60
"309",-4480,200801,94,15,0,78012,120
"310",-4480,200801,94,15,0,78012,120
"311",-4480,200801,94,15,0,78030,40
"312",-4480,200801,94,15,16,21341,200
"313",-4480,200801,94,15,17,21341,180
"314",-4480,200801,94,15,18,21341,120
"315",-4480,200801,94,15,19,21341,220
"316",-4480,200801,94,15,20,21341,160
"317",-4480,200801,94,15,21,21341,200
"318",-4480,200801,94,15,21,30051,420
"319",-4480,200801,94,15,22,30051,350
"320",-4480,200801,94,15,23,30051,450
"321",-4480,200801,94,15,24,30051,470
"322",-4480,200801,94,15,10,30052,440
"323",-4481,200801,94,16,18,21230,260
"324",-4481,200801,94,16,19,21230,230
"325",-4481,200801,94,16,20,21230,400
"326",-4481,200801,94,16,11,30052,430
"327",-4481,200801,94,16,0,78012,120
"328",-4481,200801,94,16,0,78030,110
"329",-4481,200801,94,16,0,79252,150
"330",-4481,200801,94,16,0,79252,150
"331",-4481,200801,94,16,0,79252,140
"332",-4481,200801,94,16,0,79252,140
"333",-4482,200801,94,17,0,78030,80
"334",-4482,200801,94,17,0,78454,50
"335",-4482,200801,94,17,21,21230,250
"336",-4482,200801,94,17,22,21230,280
"337",-4482,200801,94,17,40,24112,470
"338",-4482,200801,94,17,41,24112,490
"339",-4482,200801,94,17,42,24112,450
"340",-4482,200801,94,17,43,24112,400
"341",-4482,200801,94,17,44,24112,350
"342",-4482,200801,94,17,38,10115,890
"343",-4482,200801,94,17,39,10115,620
"344",-4482,200801,94,17,40,10115,630
"345",-4482,200801,94,17,41,10115,540
"346",-4482,200801,94,17,0,78012,30
"347",-4482,200801,94,17,0,78012,110
"348",-4483,200801,94,18,0,79252,160
"349",-4483,200801,94,18,0,79252,130
"350",-4483,200801,94,18,0,79252,130
"351",-4483,200801,94,18,0,79252,170
"352",-4483,200801,94,18,0,79252,140
"353",-4483,200801,94,18,0,79252,160
"354",-4483,200801,94,18,0,79252,150
"355",-4483,200801,94,18,0,79252,150
"356",-4483,200801,94,18,0,79252,160
"357",-4483,200801,94,18,0,79252,140
"358",-4483,200801,94,18,0,79252,150
"359",-4483,200801,94,18,0,79252,150
"360",-4483,200801,94,18,0,79252,140
"361",-4483,200801,94,18,0,79252,150
"362",-4483,200801,94,18,0,79252,160
"363",-4483,200801,94,18,0,79252,140
"364",-4483,200801,94,18,0,79252,150
"365",-4483,200801,94,18,0,79252,140
"366",-4483,200801,94,18,0,79252,150
"367",-4483,200801,94,18,0,79252,160
"368",-4483,200801,94,18,0,79252,150
"369",-4483,200801,94,18,0,79252,150
"370",-4483,200801,94,18,0,79252,140
"371",-4483,200801,94,18,0,79252,140
"372",-4483,200801,94,18,0,79252,150
"373",-4483,200801,94,18,0,79252,130
"374",-4483,200801,94,18,0,79252,160
"375",-4483,200801,94,18,0,79252,160
"376",-4483,200801,94,18,0,79252,150
"377",-4483,200801,94,18,0,79252,140
"378",-4483,200801,94,18,0,79252,150
"379",-4483,200801,94,18,0,79252,170
"380",-4483,200801,94,18,0,79252,140
"381",-4483,200801,94,18,0,79252,140
"382",-4483,200801,94,18,0,79252,150
"383",-4483,200801,94,18,0,79252,120
"384",-4483,200801,94,18,0,79252,140
"385",-4483,200801,94,18,0,79252,150
"386",-4483,200801,94,18,0,79252,120
"387",-4483,200801,94,18,0,79252,140
"388",-4483,200801,94,18,0,79252,150
"389",-4483,200801,94,18,0,79252,150
"390",-4483,200801,94,18,0,79252,140
"391",-4483,200801,94,18,0,79252,130
"392",-4483,200801,94,18,0,78030,50
"393",-4483,200801,94,18,0,78454,50
"394",-4483,200801,94,18,0,78454,70
"395",-4483,200801,94,18,0,78454,80
"396",-4483,200801,94,18,42,10115,860
"397",-4483,200801,94,18,43,10115,900
"398",-4483,200801,94,18,44,10115,790
"399",-4483,200801,94,18,45,10115,640
"400",-4483,200801,94,18,46,10115,660
"401",-4483,200801,94,18,45,24112,120
"402",-4483,200801,94,18,46,24112,440
"403",-4483,200801,94,18,47,24112,420
"404",-4483,200801,94,18,48,24112,370
"405",-4483,200801,94,18,49,24112,330
"406",-4483,200801,94,18,50,24112,440
"407",-4483,200801,94,18,23,21230,190
"408",-4483,200801,94,18,24,21230,170
"409",-4483,200801,94,18,25,21230,200
"410",-4483,200801,94,18,26,21230,480
"411",-4483,200801,94,18,27,21230,180
"412",-4483,200801,94,18,28,21230,200
"413",-4483,200801,94,18,29,21230,210
"414",-4483,200801,94,18,30,21230,190
"415",-4483,200801,94,18,31,21230,170
"416",-4483,200801,94,18,0,79252,130
"417",-4484,200801,94,19,0,78454,50
"418",-4484,200801,94,19,0,78012,120
"419",-4484,200801,94,19,51,24112,180
"420",-4484,200801,94,19,52,24112,130
"421",-4484,200801,94,19,53,24112,110
"422",-4484,200801,94,19,54,24112,140
"423",-4484,200801,94,19,55,24112,500
"424",-4484,200801,94,19,56,24112,390
"425",-4484,200801,94,19,57,24112,290
"426",-4484,200801,94,19,2,320,810
"427",-4484,200801,94,19,1,24110,480
"428",-4484,200801,94,19,2,24110,500
"429",-4484,200801,94,19,3,24110,580
"430",-4484,200801,94,19,4,24110,540
"431",-4484,200801,94,19,5,24110,600
"432",-4484,200801,94,19,6,24110,610
"433",-4484,200801,94,19,7,24110,450
"434",-4484,200801,94,19,8,24110,550
"435",-4484,200801,94,19,9,24110,700
"436",-4484,200801,94,19,10,24110,490
"437",-4484,200801,94,19,11,24110,570
"438",-4484,200801,94,19,12,24110,330
"439",-4484,200801,94,19,0,21395,490
"440",-4484,200801,94,19,0,21395,660
"441",-4484,200801,94,19,47,10115,640
"442",-4484,200801,94,19,48,10115,910
"443",-4484,200801,94,19,49,10115,840
"444",-4484,200801,94,19,50,10115,820
"445",-4484,200801,94,19,0,79252,130
"446",-4484,200801,94,19,32,21230,220
"447",-4484,200801,94,19,33,21230,160
"448",-4484,200801,94,19,34,21230,110
"449",-4484,200801,94,19,35,21230,180
"450",-4484,200801,94,19,36,21230,160
"451",-4485,200801,94,20,0,21395,310
"452",-4485,200801,94,20,0,21395,500
"453",-4485,200801,94,20,0,21395,570
"454",-4485,200801,94,20,0,21395,580
"455",-4485,200801,94,20,0,21395,630
"456",-4485,200801,94,20,13,24110,560
"457",-4485,200801,94,20,14,24110,610
"458",-4485,200801,94,20,15,24110,440
"459",-4485,200801,94,20,16,24110,510
"460",-4485,200801,94,20,17,24110,290
"461",-4485,200801,94,20,18,24110,240
"462",-4485,200801,94,20,19,24110,460
"463",-4485,200801,94,20,20,24110,580
"464",-4485,200801,94,20,21,24110,510
"465",-4485,200801,94,20,22,24110,470
"466",-4485,200801,94,20,23,24110,560
"467",-4485,200801,94,20,24,24110,500
"468",-4485,200801,94,20,25,24110,410
"469",-4485,200801,94,20,26,24110,370
"470",-4485,200801,94,20,27,24110,280
"471",-4485,200801,94,20,0,21731,340
"472",-4485,200801,94,20,0,21731,310
"473",-4485,200801,94,20,0,21731,320
"474",-4485,200801,94,20,0,78012,130
"475",-4485,200801,94,20,0,78012,120
"476",-4485,200801,94,20,0,78012,180
"477",-4485,200801,94,20,0,78012,110
"478",-4485,200801,94,20,0,78012,130
"479",-4485,200801,94,20,0,78012,130
"480",-4485,200801,94,20,0,78012,140
"481",-4485,200801,94,20,0,78012,110
"482",-4485,200801,94,20,37,21230,120
"483",-4485,200801,94,20,38,21230,140
"484",-4485,200801,94,20,39,21230,280
"485",-4485,200801,94,20,40,21230,150
"486",-4485,200801,94,20,58,24112,240
"487",-4485,200801,94,20,59,24112,190
"488",-4485,200801,94,20,3,320,1080
"489",-4485,200801,94,20,0,485,490
"490",-4485,200801,94,20,0,485,280
"491",-4485,200801,94,20,0,485,450
"492",-4485,200801,94,20,0,485,430
"493",-4485,200801,94,20,0,485,420
"494",-4485,200801,94,20,0,485,440
"495",-4485,200801,94,20,0,485,430
"496",-4485,200801,94,20,0,485,440
"497",-4485,200801,94,20,0,485,470
"498",-4485,200801,94,20,0,485,340
"499",-4485,200801,94,20,0,485,450
"500",-4485,200801,94,20,0,485,410
"501",-4485,200801,94,20,0,485,360
"502",-4485,200801,94,20,0,485,370
"503",-4485,200801,94,20,0,485,330
"504",-4485,200801,94,20,0,485,350
"505",-4485,200801,94,20,0,485,480
"506",-4485,200801,94,20,0,485,280
"507",-4485,200801,94,20,0,485,220
"508",-4485,200801,94,20,51,10115,680
"509",-4485,200801,94,20,0,460,620
"510",-4485,200801,94,20,0,460,560
"511",-4485,200801,94,20,0,460,600
"512",-4485,200801,94,20,0,460,510
"513",-4485,200801,94,20,0,460,580
"514",-4485,200801,94,20,0,460,550
"515",-4486,200801,94,21,60,24112,340
"516",-4486,200801,94,21,61,24112,520
"517",-4486,200801,94,21,62,24112,430
"518",-4486,200801,94,21,63,24112,180
"519",-4486,200801,94,21,64,24112,160
"520",-4486,200801,94,21,41,21230,140
"521",-4486,200801,94,21,42,21230,460
"522",-4486,200801,94,21,43,21230,450
"523",-4486,200801,94,21,44,21230,380
"524",-4486,200801,94,21,0,79252,140
"525",-4486,200801,94,21,0,22175,280
"526",-4486,200801,94,21,0,78012,160
"527",-4486,200801,94,21,0,78012,150
"528",-4486,200801,94,21,0,78012,130
"529",-4486,200801,94,21,0,78012,90
"530",-4486,200801,94,21,0,78012,80
"531",-4487,200801,94,22,1,22220,310
"532",-4487,200801,94,22,56,10115,890
"533",-4487,200801,94,22,57,10115,900
"534",-4487,200801,94,22,58,10115,870
"535",-4487,200801,94,22,59,10115,720
"536",-4487,200801,94,22,60,10115,800
"537",-4487,200801,94,22,61,10115,710
"538",-4487,200801,94,22,62,10115,700
"539",-4487,200801,94,22,0,79252,140
"540",-4487,200801,94,22,0,79252,120
"541",-4487,200801,94,22,0,79252,130
"542",-4487,200801,94,22,0,79252,130
"543",-4487,200801,94,22,0,78012,100
"544",-4487,200801,94,22,0,78012,60
"545",-4487,200801,94,22,0,10190,430
"546",-4487,200801,94,22,0,10190,390
"547",-4487,200801,94,22,28,24110,710
"548",-4487,200801,94,22,65,24112,200
"549",-4487,200801,94,22,66,24112,510
"550",-4487,200801,94,22,67,24112,450
"551",-4488,200801,94,23,0,78012,90
"552",-4488,200801,94,23,0,78012,120
"553",-4488,200801,94,23,0,78012,150
"554",-4488,200801,94,23,0,79252,150
"555",-4488,200801,94,23,0,79252,140
"556",-4488,200801,94,23,63,10115,700
"557",-4488,200801,94,23,64,10115,660
"558",-4488,200801,94,23,65,10115,680
"559",-4488,200801,94,23,66,10115,720
"560",-4488,200801,94,23,67,10115,640
"561",-4488,200801,94,23,68,10115,740
"562",-4488,200801,94,23,69,10115,820
"563",-4488,200801,94,23,70,10115,880
"564",-4488,200801,94,23,71,10115,930
"565",-4488,200801,94,23,2,22220,330
"566",-4488,200801,94,23,29,24110,660
"567",-4489,200801,94,24,0,78012,120
"568",-4489,200801,94,24,0,78012,120
"569",-4489,200801,94,24,0,78012,80
"570",-4489,200801,94,24,0,78012,120
"571",-4489,200801,94,24,0,78012,100
"572",-4489,200801,94,24,68,24112,250
"573",-4489,200801,94,24,69,24112,150
"574",-4489,200801,94,24,70,24112,560
"575",-4489,200801,94,24,45,21230,240
"576",-4489,200801,94,24,46,21230,200
"577",-4489,200801,94,24,47,21230,100
"578",-4489,200801,94,24,48,21230,160
"579",-4489,200801,94,24,49,21230,220
"580",-4489,200801,94,24,50,21230,380
"581",-4489,200801,94,24,51,21230,320
"582",-4489,200801,94,24,52,21230,180
"583",-4489,200801,94,24,53,21230,240
"584",-4489,200801,94,24,54,21230,280
"585",-4489,200801,94,24,55,21230,300
"586",-4489,200801,94,24,56,21230,430
"587",-4489,200801,94,24,57,21230,360
"588",-4489,200801,94,24,58,21230,200
"589",-4489,200801,94,24,59,21230,260
"590",-4489,200801,94,24,60,21230,420
"591",-4490,200801,94,25,67,21230,350
"592",-4490,200801,94,25,68,21230,410
"593",-4490,200801,94,25,69,21230,310
"594",-4490,200801,94,25,70,21230,370
"595",-4490,200801,94,25,71,21230,410
"596",-4490,200801,94,25,72,21230,330
"597",-4490,200801,94,25,73,21230,170
"598",-4490,200801,94,25,74,21230,160
"599",-4490,200801,94,25,75,21230,390
"600",-4490,200801,94,25,76,21230,400
"601",-4490,200801,94,25,77,21230,390
"602",-4490,200801,94,25,78,21230,420
"603",-4490,200801,94,25,79,21230,270
"604",-4490,200801,94,25,0,21395,110
"605",-4490,200801,94,25,61,21230,250
"606",-4490,200801,94,25,62,21230,270
"607",-4490,200801,94,25,63,21230,210
"608",-4490,200801,94,25,64,21230,190
"609",-4490,200801,94,25,65,21230,290
"610",-4490,200801,94,25,66,21230,230
"611",-4490,200801,94,25,80,21230,220
"612",-4490,200801,94,25,81,21230,290
"613",-4490,200801,94,25,82,21230,250
"614",-4490,200801,94,25,83,21230,210
"615",-4490,200801,94,25,84,21230,190
"616",-4490,200801,94,25,85,21230,260
"617",-4490,200801,94,25,86,21230,170
"618",-4490,200801,94,25,87,21230,310
"619",-4490,200801,94,25,88,21230,280
"620",-4490,200801,94,25,2001,21230,470
"621",-4491,200801,94,26,0,21395,90
"622",-4491,200801,94,26,0,21395,550
"623",-4491,200801,94,26,89,21230,300
"624",-4491,200801,94,26,90,21230,320
"625",-4491,200801,94,26,91,21230,270
"626",-4491,200801,94,26,92,21230,310
"627",-4491,200801,94,26,93,21230,290
"628",-4491,200801,94,26,2002,21230,450
"629",-4492,200801,94,27,3,22220,290
"630",-4492,200801,94,27,30,24110,630
"631",-4492,200801,94,27,0,79200,270
"632",-4492,200801,94,27,0,79200,150
"633",-4493,200801,94,28,0,79404,250
"634",-4493,200801,94,28,4,320,740
"635",-4493,200801,94,28,71,24112,690
"636",-4493,200801,94,28,72,24112,700
"637",-4493,200801,94,28,73,24112,430
"638",-4493,200801,94,28,74,24112,170
"639",-4493,200801,94,28,22,21341,100
"640",-4493,200801,94,28,23,21341,70
"641",-4493,200801,94,28,24,21341,110
"642",-4493,200801,94,28,25,21341,220
"643",-4493,200801,94,28,26,21341,110
"644",-4493,200801,94,28,0,79252,150
"645",-4493,200801,94,28,0,79252,150
"646",-4493,200801,94,28,72,10115,780
"647",-4493,200801,94,28,73,10115,670
"648",-4493,200801,94,28,74,10115,800
"649",-4493,200801,94,28,75,10115,910
"650",-4493,200801,94,28,76,10115,950
"651",-4493,200801,94,28,77,10115,940
"652",-4493,200801,94,28,78,10115,960
"653",-4493,200801,94,28,0,10190,530
"654",-4493,200801,94,28,0,10190,490
"655",-4493,200801,94,28,0,10190,540
"656",-4493,200801,94,28,0,10190,580
"657",-4493,200801,94,28,0,10190,520
"658",-4493,200801,94,28,0,10190,520
"659",-4493,200801,94,28,0,10190,460
"660",-4494,200801,94,29,0,78012,130
"661",-4494,200801,94,29,0,78454,30
"662",-4494,200801,94,29,79,10115,620
"663",-4494,200801,94,29,80,10115,690
"664",-4494,200801,94,29,55,30060,380
"665",-4494,200801,94,29,56,30060,360
