"","hauljoin","cruise","vessel","haul","specimenid","species_code","length"
"67",-21181,202201,176,6,24,21740,490
"68",-21181,202201,176,6,25,21740,450
"69",-21181,202201,176,6,7,10110,370
"70",-21181,202201,176,6,8,10110,520
"71",-21181,202201,176,6,13,10262,360
"72",-21181,202201,176,6,14,10262,470
"73",-21181,202201,176,6,15,10262,330
"74",-21181,202201,176,6,16,10262,370
"75",-21181,202201,176,6,17,10262,480
"76",-21181,202201,176,6,18,10262,280
"77",-21181,202201,176,6,19,10262,460
"78",-21181,202201,176,6,20,10262,440
"79",-21181,202201,176,6,21,10262,430
"80",-21181,202201,176,6,22,10262,450
"81",-21181,202201,176,6,5,10261,390
"82",-21181,202201,176,6,6,10261,410
"83",-21182,202201,176,7,23,10262,450
"84",-21182,202201,176,7,24,10262,250
"85",-21182,202201,176,7,25,10262,370
"86",-21182,202201,176,7,26,10262,340
"87",-21182,202201,176,7,27,10262,440
"88",-21182,202201,176,7,28,10262,390
"89",-21182,202201,176,7,29,10262,460
"90",-21182,202201,176,7,30,10262,370
"91",-21182,202201,176,7,31,10262,270
"92",-21182,202201,176,7,32,10262,300
"93",-21182,202201,176,7,12,21921,370
"94",-21182,202201,176,7,7,10261,380
"95",-21182,202201,176,7,8,10261,420
"96",-21182,202201,176,7,10,21720,350
"97",-21182,202201,176,7,11,21720,620
"98",-21182,202201,176,7,12,21720,520
"99",-21182,202201,176,7,9,10110,390
"100",-21182,202201,176,7,10,10110,460
"101",-21182,202201,176,7,11,10110,260
"102",-21183,202201,176,8,26,21740,460
"103",-21183,202201,176,8,27,21740,560
"104",-21183,202201,176,8,28,21740,600
"105",-21183,202201,176,8,29,21740,470
"106",-21183,202201,176,8,30,21740,420
"107",-21183,202201,176,8,2,30060,450
"108",-21183,202201,176,8,3,30060,440
"109",-21183,202201,176,8,4,30060,420
"110",-21183,202201,176,8,5,30060,400
"111",-21183,202201,176,8,6,30060,400
"112",-21183,202201,176,8,13,21921,450
"113",-21183,202201,176,8,12,10110,390
"114",-21183,202201,176,8,13,10110,390
"115",-21183,202201,176,8,9,10261,400
"116",-21183,202201,176,8,10,10261,370
"117",-21183,202201,176,8,33,10262,370
"118",-21183,202201,176,8,36,10262,460
"119",-21183,202201,176,8,37,10262,390
"120",-21183,202201,176,8,38,10262,420
"121",-21183,202201,176,8,39,10262,410
"122",-21183,202201,176,8,40,10262,440
"123",-21183,202201,176,8,41,10262,460
"124",-21183,202201,176,8,42,10262,450
"125",-21184,202201,176,9,43,10262,300
"126",-21184,202201,176,9,44,10262,380
"127",-21184,202201,176,9,14,10110,370
"128",-21184,202201,176,9,15,10110,410
"129",-21184,202201,176,9,7,30060,410
"130",-21184,202201,176,9,8,30060,380
"131",-21184,202201,176,9,9,30060,400
"132",-21184,202201,176,9,10,30060,420
"133",-21184,202201,176,9,11,30060,420
"134",-21184,202201,176,9,31,21740,520
"135",-21184,202201,176,9,32,21740,500
"136",-21184,202201,176,9,33,21740,570
"137",-21184,202201,176,9,34,21740,530
"138",-21184,202201,176,9,35,21740,470
"139",-21184,202201,176,9,13,21720,430
"140",-21184,202201,176,9,14,21720,410
"141",-21184,202201,176,9,15,21720,470
"142",-21184,202201,176,9,11,10261,390
"143",-21184,202201,176,9,12,10261,360
"144",-21185,202201,176,10,36,21740,600
"145",-21185,202201,176,10,37,21740,440
"146",-21185,202201,176,10,38,21740,510
"147",-21185,202201,176,10,39,21740,570
"148",-21185,202201,176,10,40,21740,630
"149",-21185,202201,176,10,12,30060,390
"150",-21185,202201,176,10,13,30060,410
"151",-21185,202201,176,10,14,30060,420
"152",-21185,202201,176,10,15,30060,420
"153",-21185,202201,176,10,16,30060,400
"154",-21185,202201,176,10,1,30020,300
"155",-21185,202201,176,10,1,30052,530
"156",-21185,202201,176,10,2,30052,440
"157",-21185,202201,176,10,1,30051,450
"158",-21185,202201,176,10,2,30051,390
"159",-21185,202201,176,10,3,30051,470
"160",-21185,202201,176,10,4,30051,380
"161",-21185,202201,176,10,5,30051,400
"162",-21185,202201,176,10,6,30051,420
"163",-21185,202201,176,10,7,30051,460
"164",-21185,202201,176,10,14,21921,450
"165",-21186,202201,176,11,15,21921,360
"166",-21186,202201,176,11,16,21720,690
"167",-21186,202201,176,11,17,21720,700
"168",-21186,202201,176,11,18,21720,720
"169",-21186,202201,176,11,13,10261,310
"170",-21186,202201,176,11,14,10261,520
"171",-21186,202201,176,11,45,10262,380
"172",-21186,202201,176,11,46,10262,360
"173",-21186,202201,176,11,47,10262,450
"174",-21186,202201,176,11,48,10262,250
"175",-21186,202201,176,11,49,10262,310
"176",-21186,202201,176,11,50,10262,300
"177",-21186,202201,176,11,51,10262,350
"178",-21186,202201,176,11,52,10262,220
"179",-21186,202201,176,11,53,10262,300
"180",-21186,202201,176,11,54,10262,210
"181",-21187,202201,176,12,17,30060,430
"182",-21187,202201,176,12,18,30060,440
"183",-21187,202201,176,12,19,30060,460
"184",-21187,202201,176,12,20,30060,390
"185",-21187,202201,176,12,21,30060,400
"186",-21187,202201,176,12,16,10110,270
"187",-21187,202201,176,12,17,10110,370
"188",-21187,202201,176,12,2,30152,370
"189",-21187,202201,176,12,3,30152,430
"190",-21187,202201,176,12,41,21740,460
"191",-21187,202201,176,12,42,21740,540
"192",-21187,202201,176,12,43,21740,470
"193",-21187,202201,176,12,44,21740,460
"194",-21187,202201,176,12,45,21740,480
"195",-21187,202201,176,12,19,21720,790
"196",-21187,202201,176,12,20,21720,530
"197",-21187,202201,176,12,21,21720,620
"198",-21188,202201,176,13,22,21720,510
"199",-21188,202201,176,13,1,30576,520
"200",-21188,202201,176,13,2,30576,440
"201",-21188,202201,176,13,2,30020,330
"202",-21188,202201,176,13,3,30020,430
"203",-21188,202201,176,13,4,30020,350
"204",-21188,202201,176,13,5,30020,350
"205",-21188,202201,176,13,3,30052,350
"206",-21188,202201,176,13,4,30052,320
"207",-21188,202201,176,13,5,30052,400
"208",-21188,202201,176,13,18,10110,550
"209",-21188,202201,176,13,19,10110,430
"210",-21188,202201,176,13,20,10110,450
"211",-21188,202201,176,13,46,21740,520
"212",-21188,202201,176,13,47,21740,460
"213",-21188,202201,176,13,48,21740,530
"214",-21188,202201,176,13,49,21740,510
"215",-21188,202201,176,13,50,21740,530
"216",-21188,202201,176,13,51,21740,540
"217",-21188,202201,176,13,52,21740,480
"218",-21188,202201,176,13,53,21740,490
"219",-21188,202201,176,13,54,21740,490
"220",-21188,202201,176,13,22,30060,390
"221",-21188,202201,176,13,23,30060,380
"222",-21188,202201,176,13,24,30060,380
"223",-21188,202201,176,13,25,30060,380
"224",-21188,202201,176,13,26,30060,420
"225",-21188,202201,176,13,3,30576,370
"226",-21189,202201,176,14,16,21921,480
"227",-21189,202201,176,14,55,10262,380
"228",-21189,202201,176,14,56,10262,400
"229",-21189,202201,176,14,57,10262,410
"230",-21189,202201,176,14,58,10262,380
"231",-21189,202201,176,14,59,10262,380
"232",-21189,202201,176,14,60,10262,370
"233",-21189,202201,176,14,61,10262,410
"234",-21189,202201,176,14,62,10262,350
"235",-21189,202201,176,14,63,10262,350
"236",-21189,202201,176,14,64,10262,350
"237",-21189,202201,176,14,2,30420,380
"238",-21189,202201,176,14,3,30420,380
"239",-21189,202201,176,14,4,30420,400
"240",-21189,202201,176,14,5,30420,380
"241",-21189,202201,176,14,6,30420,380
"242",-21189,202201,176,14,4,30152,450
"243",-21189,202201,176,14,5,30152,380
"244",-21189,202201,176,14,6,30152,430
"245",-21189,202201,176,14,7,30152,440
"246",-21189,202201,176,14,15,10261,370
"247",-21189,202201,176,14,16,10261,360
"248",-21189,202201,176,14,27,30060,370
"249",-21189,202201,176,14,28,30060,400
"250",-21189,202201,176,14,29,30060,380
"251",-21189,202201,176,14,30,30060,420
"252",-21189,202201,176,14,31,30060,440
"253",-21189,202201,176,14,23,21720,730
"254",-21189,202201,176,14,24,21720,420
"255",-21189,202201,176,14,25,21720,430
"256",-21189,202201,176,14,21,10110,550
"257",-21189,202201,176,14,22,10110,650
"258",-21189,202201,176,14,23,10110,470
"259",-21191,202201,176,16,17,10261,380
"260",-21191,202201,176,16,18,10261,310
"261",-21191,202201,176,16,65,10262,420
"262",-21191,202201,176,16,66,10262,390
"263",-21191,202201,176,16,67,10262,410
"264",-21191,202201,176,16,68,10262,360
"265",-21191,202201,176,16,69,10262,380
"266",-21191,202201,176,16,70,10262,360
"267",-21191,202201,176,16,71,10262,390
"268",-21191,202201,176,16,72,10262,340
"269",-21191,202201,176,16,73,10262,390
"270",-21191,202201,176,16,74,10262,370
"271",-21191,202201,176,16,24,10110,530
"272",-21191,202201,176,16,25,10110,530
"273",-21191,202201,176,16,26,21720,500
"274",-21191,202201,176,16,27,21720,780
"275",-21191,202201,176,16,28,21720,700
"276",-21192,202201,176,17,30,21720,620
"277",-21192,202201,176,17,31,21720,540
"278",-21192,202201,176,17,29,21720,670
"279",-21192,202201,176,17,19,10261,240
"280",-21192,202201,176,17,20,10261,380
"281",-21192,202201,176,17,75,10262,420
"282",-21192,202201,176,17,76,10262,440
"283",-21192,202201,176,17,77,10262,370
"284",-21192,202201,176,17,78,10262,320
"285",-21192,202201,176,17,79,10262,420
"286",-21192,202201,176,17,80,10262,400
"287",-21192,202201,176,17,81,10262,390
"288",-21192,202201,176,17,82,10262,420
"289",-21192,202201,176,17,83,10262,400
"290",-21192,202201,176,17,84,10262,410
"291",-21192,202201,176,17,26,10110,230
"292",-21192,202201,176,17,27,10110,450
"293",-21192,202201,176,17,28,10110,370
"294",-21193,202201,176,18,32,21720,1000
"295",-21193,202201,176,18,33,21720,590
"296",-21193,202201,176,18,34,21720,850
"297",-21193,202201,176,18,85,10262,170
"298",-21193,202201,176,18,86,10262,350
"299",-21193,202201,176,18,87,10262,270
"300",-21193,202201,176,18,88,10262,330
"301",-21193,202201,176,18,89,10262,360
"302",-21193,202201,176,18,90,10262,180
"303",-21193,202201,176,18,91,10262,420
"304",-21193,202201,176,18,92,10262,290
"305",-21193,202201,176,18,93,10262,260
"306",-21193,202201,176,18,94,10262,180
"307",-21193,202201,176,18,21,10261,300
"308",-21193,202201,176,18,22,10261,180
"309",-21193,202201,176,18,29,10110,560
"310",-21193,202201,176,18,30,10110,380
"311",-21194,202201,176,19,97,10262,330
"312",-21194,202201,176,19,98,10262,430
"313",-21194,202201,176,19,99,10262,410
"314",-21194,202201,176,19,100,10262,480
"315",-21194,202201,176,19,101,10262,470
"316",-21194,202201,176,19,102,10262,390
"317",-21194,202201,176,19,103,10262,420
"318",-21194,202201,176,19,104,10262,350
"319",-21194,202201,176,19,105,10262,340
"320",-21194,202201,176,19,35,21720,530
"321",-21194,202201,176,19,36,21720,840
"322",-21194,202201,176,19,37,21720,480
"323",-21194,202201,176,19,23,10261,300
"324",-21194,202201,176,19,24,10261,500
"325",-21194,202201,176,19,95,10262,280
"326",-21194,202201,176,19,96,10262,290
"327",-21202,202201,176,20,17,21921,460
"328",-21202,202201,176,20,18,21921,460
"329",-21202,202201,176,20,19,21921,460
"330",-21202,202201,176,20,20,21921,450
"331",-21202,202201,176,20,21,21921,450
"332",-21202,202201,176,20,22,21921,450
"333",-21202,202201,176,20,23,21921,430
"334",-21202,202201,176,20,24,21921,440
"335",-21202,202201,176,20,25,21921,500
"336",-21202,202201,176,20,26,21921,490
"337",-21202,202201,176,20,106,10262,410
"338",-21202,202201,176,20,107,10262,410
"339",-21202,202201,176,20,108,10262,190
"340",-21202,202201,176,20,109,10262,390
"341",-21202,202201,176,20,110,10262,380
"342",-21202,202201,176,20,111,10262,400
"343",-21202,202201,176,20,112,10262,270
"344",-21202,202201,176,20,113,10262,400
"345",-21202,202201,176,20,114,10262,360
"346",-21202,202201,176,20,115,10262,290
"347",-21202,202201,176,20,8,30152,310
"348",-21202,202201,176,20,9,30152,280
"349",-21202,202201,176,20,10,30152,290
"350",-21202,202201,176,20,11,30152,380
"351",-21202,202201,176,20,12,30152,280
"352",-21202,202201,176,20,13,30152,290
"353",-21202,202201,176,20,14,30152,280
"354",-21202,202201,176,20,15,30152,370
"355",-21202,202201,176,20,32,30060,260
"356",-21202,202201,176,20,33,30060,300
"357",-21202,202201,176,20,34,30060,300
"358",-21202,202201,176,20,35,30060,320
"359",-21202,202201,176,20,36,30060,350
"360",-21202,202201,176,20,25,10261,360
"361",-21202,202201,176,20,26,10261,280
"362",-21202,202201,176,20,38,21720,520
"363",-21202,202201,176,20,39,21720,650
"364",-21202,202201,176,20,40,21720,370
"365",-21203,202201,176,21,41,21720,660
"366",-21203,202201,176,21,42,21720,550
"367",-21203,202201,176,21,43,21720,720
"368",-21203,202201,176,21,116,10262,330
"369",-21203,202201,176,21,117,10262,330
"370",-21203,202201,176,21,118,10262,390
"371",-21203,202201,176,21,119,10262,340
"372",-21203,202201,176,21,120,10262,410
"373",-21203,202201,176,21,121,10262,370
"374",-21203,202201,176,21,122,10262,370
"375",-21203,202201,176,21,123,10262,420
"376",-21203,202201,176,21,124,10262,410
"377",-21203,202201,176,21,125,10262,400
"378",-21203,202201,176,21,126,10262,440
"379",-21203,202201,176,21,31,10110,440
"380",-21203,202201,176,21,32,10110,450
"381",-21203,202201,176,21,33,10110,360
"382",-21203,202201,176,21,27,10261,390
"383",-21203,202201,176,21,28,10261,310
"384",-21204,202201,176,22,130,10262,440
"385",-21204,202201,176,22,131,10262,440
"386",-21204,202201,176,22,132,10262,420
"387",-21204,202201,176,22,133,10262,430
"388",-21204,202201,176,22,44,21720,630
"389",-21204,202201,176,22,45,21720,770
"390",-21204,202201,176,22,46,21720,740
"391",-21204,202201,176,22,34,10110,560
"392",-21204,202201,176,22,35,10110,700
"393",-21204,202201,176,22,36,10110,470
"394",-21204,202201,176,22,127,10262,440
"395",-21204,202201,176,22,128,10262,450
"396",-21204,202201,176,22,129,10262,390
"397",-21206,202201,176,24,47,21720,770
"398",-21206,202201,176,24,48,21720,490
"399",-21206,202201,176,24,49,21720,680
"400",-21206,202201,176,24,134,10262,370
"401",-21206,202201,176,24,135,10262,410
"402",-21206,202201,176,24,136,10262,530
"403",-21206,202201,176,24,137,10262,410
"404",-21206,202201,176,24,138,10262,400
"405",-21206,202201,176,24,139,10262,400
"406",-21206,202201,176,24,140,10262,360
"407",-21206,202201,176,24,141,10262,390
"408",-21206,202201,176,24,142,10262,390
"409",-21206,202201,176,24,143,10262,330
"410",-21206,202201,176,24,29,10261,420
"411",-21206,202201,176,24,30,10261,290
"412",-21207,202201,176,25,37,30060,390
"413",-21207,202201,176,25,38,30060,340
"414",-21207,202201,176,25,39,30060,400
"415",-21207,202201,176,25,40,30060,400
"416",-21207,202201,176,25,41,30060,370
"417",-21207,202201,176,25,50,21720,410
"418",-21207,202201,176,25,51,21720,540
"419",-21207,202201,176,25,52,21720,590
"420",-21208,202201,176,26,16,30152,430
"421",-21208,202201,176,26,17,30152,370
"422",-21208,202201,176,26,6,30052,300
"423",-21208,202201,176,26,7,30052,320
"424",-21208,202201,176,26,8,30052,360
"425",-21208,202201,176,26,9,30052,390
"426",-21208,202201,176,26,10,30052,370
"427",-21208,202201,176,26,11,30052,240
"428",-21208,202201,176,26,12,30052,360
"429",-21208,202201,176,26,13,30052,340
"430",-21208,202201,176,26,42,30060,360
"431",-21208,202201,176,26,43,30060,400
"432",-21208,202201,176,26,44,30060,350
"433",-21208,202201,176,26,45,30060,440
"434",-21208,202201,176,26,46,30060,350
"435",-21208,202201,176,26,27,21921,440
"436",-21208,202201,176,26,28,21921,420
"437",-21208,202201,176,26,29,21921,460
"438",-21208,202201,176,26,30,21921,450
"439",-21208,202201,176,26,31,21921,440
"440",-21208,202201,176,26,32,21921,420
"441",-21208,202201,176,26,33,21921,440
"442",-21208,202201,176,26,34,21921,420
"443",-21208,202201,176,26,35,21921,450
"444",-21208,202201,176,26,36,21921,430
"445",-21208,202201,176,26,53,21720,730
"446",-21208,202201,176,26,54,21720,670
"447",-21208,202201,176,26,55,21720,430
"448",-21208,202201,176,26,55,21740,470
"449",-21208,202201,176,26,56,21740,610
"450",-21208,202201,176,26,57,21740,520
"451",-21208,202201,176,26,58,21740,560
"452",-21208,202201,176,26,59,21740,620
"453",-21222,202201,176,29,1,10112,430
"454",-21222,202201,176,29,2,10112,340
"455",-21222,202201,176,29,3,10112,490
"456",-21222,202201,176,29,37,10110,550
"457",-21222,202201,176,29,38,10110,420
"458",-21222,202201,176,29,39,10110,390
"459",-21222,202201,176,29,4,30576,710
"460",-21222,202201,176,29,14,30052,370
"461",-21222,202201,176,29,15,30052,360
"462",-21222,202201,176,29,16,30052,490
"463",-21222,202201,176,29,60,21740,610
"464",-21222,202201,176,29,61,21740,540
"465",-21222,202201,176,29,62,21740,590
"466",-21222,202201,176,29,63,21740,450
"467",-21222,202201,176,29,64,21740,540
"468",-21223,202201,176,30,37,21921,450
"469",-21223,202201,176,30,38,21921,400
"470",-21223,202201,176,30,39,21921,360
"471",-21223,202201,176,30,40,21921,250
"472",-21223,202201,176,30,41,21921,420
"473",-21223,202201,176,30,42,21921,410
"474",-21223,202201,176,30,43,21921,420
"475",-21223,202201,176,30,7,30420,410
"476",-21223,202201,176,30,8,30420,420
"477",-21223,202201,176,30,9,30420,380
"478",-21223,202201,176,30,10,30420,330
"479",-21223,202201,176,30,56,21720,730
"480",-21223,202201,176,30,57,21720,850
"481",-21223,202201,176,30,58,21720,580
"482",-21223,202201,176,30,31,10261,430
"483",-21223,202201,176,30,32,10261,440
"484",-21223,202201,176,30,65,21740,420
"485",-21223,202201,176,30,66,21740,420
"486",-21223,202201,176,30,67,21740,450
"487",-21223,202201,176,30,68,21740,390
"488",-21223,202201,176,30,69,21740,400
"489",-21223,202201,176,30,70,21740,400
"490",-21223,202201,176,30,71,21740,420
"491",-21223,202201,176,30,72,21740,420
"492",-21223,202201,176,30,73,21740,420
"493",-21223,202201,176,30,74,21740,400
"494",-21225,202201,176,32,44,21921,430
"495",-21225,202201,176,32,47,30060,360
"496",-21225,202201,176,32,48,30060,330
"497",-21225,202201,176,32,49,30060,290
"498",-21225,202201,176,32,50,30060,400
"499",-21225,202201,176,32,51,30060,430
"500",-21225,202201,176,32,40,10110,500
"501",-21225,202201,176,32,41,10110,400
"502",-21225,202201,176,32,42,10110,400
"503",-21225,202201,176,32,17,30052,460
"504",-21225,202201,176,32,4,10112,470
"505",-21225,202201,176,32,5,10112,450
"506",-21225,202201,176,32,6,10112,430
"507",-21225,202201,176,32,75,21740,470
"508",-21225,202201,176,32,76,21740,480
"509",-21225,202201,176,32,77,21740,480
"510",-21225,202201,176,32,78,21740,500
"511",-21225,202201,176,32,79,21740,510
"512",-21252,202201,176,39,67,21921,440
"513",-21252,202201,176,39,68,21921,450
"514",-21252,202201,176,39,69,21921,430
"515",-21252,202201,176,39,70,21921,440
"516",-21252,202201,176,39,71,21921,430
"517",-21252,202201,176,39,72,21921,440
"518",-21252,202201,176,39,73,21921,410
"519",-21252,202201,176,39,74,21921,440
"520",-21252,202201,176,39,75,21921,430
"521",-21252,202201,176,39,76,21921,420
"522",-21252,202201,176,39,65,21720,530
"523",-21252,202201,176,39,67,30060,370
"524",-21252,202201,176,39,68,30060,340
"525",-21252,202201,176,39,69,30060,350
"526",-21252,202201,176,39,70,30060,340
"527",-21252,202201,176,39,71,30060,380
"528",-21252,202201,176,39,49,10110,410
"529",-21252,202201,176,39,50,10110,340
"530",-21252,202201,176,39,51,10110,480
"531",-21253,202201,176,34,45,21921,390
"532",-21253,202201,176,34,46,21921,440
"533",-21253,202201,176,34,47,21921,420
"534",-21253,202201,176,34,48,21921,440
"535",-21253,202201,176,34,49,21921,420
"536",-21253,202201,176,34,50,21921,430
"537",-21253,202201,176,34,51,21921,410
"538",-21253,202201,176,34,52,21921,470
"539",-21253,202201,176,34,53,21921,440
"540",-21253,202201,176,34,54,21921,440
"541",-21253,202201,176,34,59,21720,720
"542",-21253,202201,176,34,60,21720,680
"543",-21253,202201,176,34,61,21720,610
"544",-21253,202201,176,34,52,30060,260
"545",-21253,202201,176,34,53,30060,290
"546",-21253,202201,176,34,54,30060,300
"547",-21253,202201,176,34,55,30060,290
"548",-21253,202201,176,34,56,30060,310
"549",-21253,202201,176,34,11,30420,380
"550",-21253,202201,176,34,12,30420,360
"551",-21253,202201,176,34,13,30420,370
"552",-21253,202201,176,34,14,30420,320
"553",-21253,202201,176,34,15,30420,410
"554",-21254,202201,176,35,55,21921,420
"555",-21254,202201,176,35,56,21921,430
"556",-21254,202201,176,35,57,21921,440
"557",-21254,202201,176,35,58,21921,440
"558",-21254,202201,176,35,59,21921,410
"559",-21254,202201,176,35,60,21921,410
"560",-21254,202201,176,35,61,21921,420
"561",-21254,202201,176,35,62,21921,430
"562",-21254,202201,176,35,63,21921,460
"563",-21254,202201,176,35,64,21921,460
"564",-21254,202201,176,35,80,21740,540
"565",-21254,202201,176,35,81,21740,500
"566",-21254,202201,176,35,82,21740,610
"567",-21254,202201,176,35,83,21740,510
"568",-21254,202201,176,35,84,21740,480
"569",-21254,202201,176,35,85,21740,560
"570",-21254,202201,176,35,86,21740,460
"571",-21254,202201,176,35,87,21740,630
"572",-21254,202201,176,35,88,21740,520
"573",-21254,202201,176,35,89,21740,460
"574",-21254,202201,176,35,62,21720,700
"575",-21254,202201,176,35,63,21720,700
"576",-21254,202201,176,35,64,21720,620
"577",-21254,202201,176,35,43,10110,540
"578",-21254,202201,176,35,44,10110,370
"579",-21254,202201,176,35,45,10110,400
"580",-21254,202201,176,35,18,30052,370
"581",-21254,202201,176,35,7,10112,350
"582",-21254,202201,176,35,57,30060,390
"583",-21254,202201,176,35,58,30060,420
"584",-21254,202201,176,35,59,30060,420
"585",-21254,202201,176,35,60,30060,460
"586",-21254,202201,176,35,61,30060,460
"587",-21255,202201,176,36,19,30052,460
"588",-21255,202201,176,36,20,30052,390
"589",-21255,202201,176,36,21,30052,390
"590",-21255,202201,176,36,22,30052,400
"591",-21255,202201,176,36,23,30052,440
"592",-21255,202201,176,36,24,30052,400
"593",-21255,202201,176,36,25,30052,280
"594",-21255,202201,176,36,26,30052,480
"595",-21255,202201,176,36,46,10110,590
"596",-21255,202201,176,36,47,10110,420
"597",-21255,202201,176,36,48,10110,430
"598",-21255,202201,176,36,8,10112,480
"599",-21255,202201,176,36,65,21921,430
"600",-21255,202201,176,36,66,21921,450
"601",-21255,202201,176,36,62,30060,370
"602",-21255,202201,176,36,63,30060,390
"603",-21255,202201,176,36,64,30060,340
"604",-21255,202201,176,36,65,30060,320
"605",-21255,202201,176,36,66,30060,340
"606",-21255,202201,176,36,90,21740,470
"607",-21255,202201,176,36,91,21740,520
"608",-21255,202201,176,36,92,21740,520
"609",-21255,202201,176,36,93,21740,570
"610",-21255,202201,176,36,94,21740,540
"611",-21255,202201,176,36,95,21740,600
"612",-21255,202201,176,36,96,21740,540
"613",-21255,202201,176,36,97,21740,520
"614",-21255,202201,176,36,98,21740,560
"615",-21255,202201,176,36,99,21740,540
"616",-21256,202201,176,40,68,21720,760
"617",-21256,202201,176,40,66,21720,780
"618",-21256,202201,176,40,67,21720,790
"619",-21256,202201,176,40,77,21921,370
"620",-21256,202201,176,40,78,21921,390
"621",-21256,202201,176,40,79,21921,440
"622",-21256,202201,176,40,80,21921,430
"623",-21256,202201,176,40,81,21921,390
"624",-21256,202201,176,40,82,21921,450
"625",-21256,202201,176,40,83,21921,370
"626",-21256,202201,176,40,84,21921,420
"627",-21256,202201,176,40,85,21921,370
"628",-21256,202201,176,40,86,21921,370
"629",-21256,202201,176,40,100,21740,430
"630",-21256,202201,176,40,101,21740,420
"631",-21256,202201,176,40,102,21740,460
"632",-21256,202201,176,40,103,21740,460
"633",-21256,202201,176,40,104,21740,440
"634",-21256,202201,176,40,33,10261,460
"635",-21256,202201,176,40,34,10261,430
"636",-21257,202201,176,41,144,10262,450
"637",-21257,202201,176,41,145,10262,440
"638",-21257,202201,176,41,146,10262,450
"639",-21257,202201,176,41,147,10262,410
"640",-21257,202201,176,41,148,10262,440
"641",-21257,202201,176,41,149,10262,410
"642",-21257,202201,176,41,150,10262,380
"643",-21257,202201,176,41,35,10261,410
"644",-21257,202201,176,41,36,10261,460
"645",-21258,202201,176,42,91,21921,470
"646",-21258,202201,176,42,92,21921,390
"647",-21258,202201,176,42,93,21921,440
"648",-21258,202201,176,42,94,21921,390
"649",-21258,202201,176,42,95,21921,430
"650",-21258,202201,176,42,96,21921,410
"651",-21258,202201,176,42,105,21740,390
"652",-21258,202201,176,42,106,21740,520
"653",-21258,202201,176,42,107,21740,420
"654",-21258,202201,176,42,108,21740,580
"655",-21258,202201,176,42,109,21740,430
"656",-21258,202201,176,42,69,21720,810
"657",-21258,202201,176,42,70,21720,660
"658",-21258,202201,176,42,71,21720,730
"659",-21258,202201,176,42,37,10261,350
"660",-21258,202201,176,42,38,10261,350
"661",-21258,202201,176,42,87,21921,470
"662",-21258,202201,176,42,88,21921,430
"663",-21258,202201,176,42,89,21921,440
