"","ship","survey","event_id","sample_id","specimen_id","measurement_type","measurement_value","device_id","species_code"
"94",157,202408,50,388,17095,"organism_weight","0.080",20,21740
"95",157,202408,50,388,17096,"fork_length","26.9",25,21740
"96",157,202408,50,388,17096,"organism_weight","0.126",20,21740
"97",157,202408,50,388,17097,"fork_length","20.7",25,21740
"98",157,202408,50,388,17097,"organism_weight","0.062",20,21740
"99",157,202408,50,388,17098,"fork_length","23.6",25,21740
"100",157,202408,50,388,17098,"organism_weight","0.090",20,21740
"101",157,202408,50,388,17099,"fork_length","32.6",25,21740
"102",157,202408,50,388,17099,"organism_weight","0.212",20,21740
"103",157,202408,50,388,17100,"fork_length","21.0",25,21740
"104",157,202408,50,388,17100,"organism_weight","0.066",20,21740
"105",157,202408,50,388,17101,"fork_length","21.5",25,21740
"106",157,202408,50,388,17101,"organism_weight","0.066",20,21740
"107",157,202408,50,388,17102,"fork_length","23.2",25,21740
"108",157,202408,50,388,17102,"organism_weight","0.086",20,21740
"109",157,202408,50,388,17103,"fork_length","23.0",25,21740
"110",157,202408,50,388,17103,"organism_weight","0.088",20,21740
"111",157,202408,50,388,17104,"fork_length","21.8",25,21740
"112",157,202408,50,388,17104,"organism_weight","0.074",20,21740
"113",157,202408,50,388,17105,"fork_length","23.9",25,21740
"114",157,202408,50,388,17105,"organism_weight","0.090",20,21740
"115",157,202408,50,388,17106,"fork_length","22.5",25,21740
"116",157,202408,50,388,17106,"organism_weight","0.076",20,21740
"117",157,202408,50,388,17107,"fork_length","19.4",25,21740
"118",157,202408,50,388,17107,"organism_weight","0.040",20,21740
"119",157,202408,50,388,17108,"fork_length","14.1",25,21740
"120",157,202408,50,388,17108,"organism_weight","0.018",20,21740
"121",157,202408,50,388,17109,"fork_length","20.6",25,21740
"122",157,202408,50,388,17109,"organism_weight","0.056",20,21740
"123",157,202408,50,388,17110,"fork_length","17.0",25,21740
"124",157,202408,50,388,17110,"organism_weight","0.032",20,21740
"125",157,202408,50,388,17111,"fork_length","14.2",25,21740
"126",157,202408,50,388,17111,"organism_weight","0.018",20,21740
"127",157,202408,50,388,17112,"fork_length","20.4",25,21740
"128",157,202408,50,388,17112,"organism_weight","0.062",20,21740
"129",157,202408,50,388,17113,"fork_length","15.9",25,21740
"130",157,202408,50,388,17113,"organism_weight","0.024",20,21740
"131",157,202408,50,388,17114,"fork_length","13.0",25,21740
"132",157,202408,50,388,17114,"organism_weight","0.014",20,21740
"133",157,202408,50,388,17115,"fork_length","18.9",25,21740
"134",157,202408,50,388,17115,"organism_weight","0.048",20,21740
"135",157,202408,50,388,17116,"fork_length","15.8",25,21740
"136",157,202408,50,388,17116,"organism_weight","0.024",20,21740
"137",157,202408,50,388,17117,"fork_length","14.2",25,21740
"138",157,202408,50,388,17117,"organism_weight","0.018",20,21740
"139",157,202408,50,388,17118,"fork_length","17.5",25,21740
"140",157,202408,50,388,17118,"organism_weight","0.034",20,21740
"141",157,202408,50,388,17119,"fork_length","16.4",25,21740
"142",157,202408,50,388,17119,"organism_weight","0.028",20,21740
"143",157,202408,50,388,17120,"fork_length","15.9",25,21740
"144",157,202408,50,388,17120,"organism_weight","0.030",20,21740
"145",157,202408,50,388,17121,"fork_length","12.7",25,21740
"146",157,202408,50,388,17121,"organism_weight","0.012",20,21740
"147",157,202408,50,388,17122,"fork_length","15.0",25,21740
"148",157,202408,50,388,17122,"organism_weight","0.024",20,21740
"149",157,202408,50,389,16986,"fork_length","53.7",25,23235
"150",157,202408,50,389,16986,"organism_weight","2.128",20,23235
"151",157,202408,50,390,16975,"fork_length","38.9",25,10130
"152",157,202408,50,390,16975,"organism_weight","0.586",20,10130
"153",157,202408,50,391,16989,"organism_weight","0.290",20,40505
"154",157,202408,50,391,16991,"organism_weight","0.326",20,40505
"155",157,202408,50,391,16992,"organism_weight","0.178",20,40505
"156",157,202408,50,391,16996,"organism_weight","0.034",20,40505
"157",157,202408,50,392,16990,"organism_weight","1.792",19,40501
"158",157,202408,2,11,509,"fork_length","39.2",24,21740
"159",157,202408,2,11,508,"fork_length","45.7",23,21740
"160",157,202408,2,11,510,"fork_length","37.1",23,21740
"161",157,202408,2,11,511,"fork_length","38.6",23,21740
"162",157,202408,2,11,512,"fork_length","41.5",24,21740
"163",157,202408,2,11,513,"fork_length","33.9",23,21740
"164",157,202408,2,11,514,"fork_length","48.8",24,21740
"165",157,202408,2,11,515,"fork_length","41.7",23,21740
"166",157,202408,2,11,516,"fork_length","37.0",24,21740
"167",157,202408,2,11,517,"fork_length","39.2",23,21740
"168",157,202408,2,11,518,"fork_length","33.5",24,21740
"169",157,202408,2,11,519,"fork_length","40.8",24,21740
"170",157,202408,2,11,520,"fork_length","38.4",23,21740
"171",157,202408,2,11,521,"fork_length","39.3",24,21740
"172",157,202408,2,11,522,"fork_length","41.2",23,21740
"173",157,202408,2,11,523,"fork_length","48.0",24,21740
"174",157,202408,2,11,524,"fork_length","41.1",23,21740
"175",157,202408,2,11,525,"fork_length","41.5",24,21740
"176",157,202408,2,11,526,"fork_length","45.4",23,21740
"177",157,202408,2,11,527,"fork_length","42.3",24,21740
"178",157,202408,2,11,528,"fork_length","44.6",23,21740
"179",157,202408,2,11,529,"fork_length","41.8",23,21740
"180",157,202408,2,11,530,"fork_length","51.8",24,21740
"181",157,202408,2,11,531,"fork_length","46.7",24,21740
"182",157,202408,2,11,532,"fork_length","37.4",23,21740
"183",157,202408,2,11,533,"fork_length","37.5",24,21740
"184",157,202408,2,11,534,"fork_length","41.5",23,21740
"185",157,202408,2,11,535,"fork_length","39.1",24,21740
"186",157,202408,2,11,536,"fork_length","43.3",24,21740
"187",157,202408,2,11,537,"fork_length","43.0",23,21740
"188",157,202408,2,11,539,"fork_length","41.5",24,21740
"189",157,202408,2,11,540,"fork_length","38.2",24,21740
"190",157,202408,2,11,541,"fork_length","47.0",24,21740
"191",157,202408,2,11,542,"fork_length","40.5",23,21740
"192",157,202408,2,11,543,"fork_length","45.8",24,21740
"193",157,202408,2,11,544,"fork_length","43.1",23,21740
"194",157,202408,2,11,546,"fork_length","42.7",24,21740
"195",157,202408,2,11,547,"fork_length","39.4",23,21740
"196",157,202408,2,11,548,"fork_length","40.6",24,21740
"197",157,202408,2,11,550,"fork_length","41.7",23,21740
"198",157,202408,2,11,551,"fork_length","40.0",24,21740
"199",157,202408,2,11,552,"fork_length","44.1",24,21740
"200",157,202408,2,11,553,"fork_length","36.5",23,21740
"201",157,202408,2,11,555,"fork_length","44.0",24,21740
"202",157,202408,2,11,556,"fork_length","39.9",23,21740
"203",157,202408,2,11,558,"fork_length","44.7",24,21740
"204",157,202408,2,11,561,"fork_length","43.0",24,21740
"205",157,202408,2,11,562,"fork_length","35.3",23,21740
"206",157,202408,2,11,565,"fork_length","38.8",23,21740
"207",157,202408,2,11,566,"fork_length","45.5",24,21740
"208",157,202408,2,11,568,"fork_length","47.4",24,21740
"209",157,202408,2,11,569,"fork_length","42.4",23,21740
"210",157,202408,2,11,571,"fork_length","37.8",24,21740
"211",157,202408,2,11,572,"fork_length","47.2",23,21740
"212",157,202408,2,11,573,"fork_length","43.6",24,21740
"213",157,202408,2,11,575,"fork_length","38.4",23,21740
"214",157,202408,2,11,576,"fork_length","38.9",24,21740
"215",157,202408,2,11,578,"fork_length","37.6",23,21740
"216",157,202408,2,11,579,"fork_length","43.0",24,21740
"217",157,202408,2,11,580,"fork_length","39.5",23,21740
"218",157,202408,2,11,581,"fork_length","38.4",24,21740
"219",157,202408,2,11,583,"fork_length","38.2",24,21740
"220",157,202408,2,11,585,"fork_length","37.3",24,21740
"221",157,202408,2,11,586,"fork_length","51.1",23,21740
"222",157,202408,2,11,588,"fork_length","44.9",24,21740
"223",157,202408,2,11,590,"fork_length","44.0",24,21740
"224",157,202408,2,11,592,"fork_length","42.4",23,21740
"225",157,202408,2,11,593,"fork_length","37.5",24,21740
"226",157,202408,2,11,594,"fork_length","39.8",23,21740
"227",157,202408,2,11,596,"fork_length","48.0",24,21740
"228",157,202408,2,11,597,"fork_length","42.1",24,21740
"229",157,202408,2,11,599,"fork_length","46.8",23,21740
"230",157,202408,2,11,600,"fork_length","40.9",24,21740
"231",157,202408,2,11,601,"fork_length","41.5",23,21740
"232",157,202408,2,11,602,"fork_length","39.5",24,21740
"233",157,202408,2,11,603,"fork_length","47.7",23,21740
"234",157,202408,2,11,604,"fork_length","39.4",24,21740
"235",157,202408,2,11,605,"fork_length","39.0",24,21740
"236",157,202408,2,11,607,"fork_length","37.4",24,21740
"237",157,202408,2,11,606,"fork_length","38.2",23,21740
"238",157,202408,2,11,608,"fork_length","38.4",23,21740
"239",157,202408,2,11,610,"fork_length","38.8",24,21740
"240",157,202408,2,11,611,"fork_length","42.3",23,21740
"241",157,202408,2,11,613,"fork_length","41.1",24,21740
"242",157,202408,2,11,614,"fork_length","46.8",23,21740
"243",157,202408,2,11,615,"fork_length","37.1",24,21740
"244",157,202408,2,11,616,"fork_length","42.3",23,21740
"245",157,202408,2,11,617,"fork_length","42.0",24,21740
"246",157,202408,4,26,1749,"organism_weight","0.402",20,21740
"247",157,202408,4,26,1750,"fork_length","43.1",25,21740
"248",157,202408,4,26,1750,"organism_weight","0.550",20,21740
"249",157,202408,4,26,1751,"fork_length","38.0",25,21740
"250",157,202408,4,26,1751,"organism_weight","0.390",20,21740
"251",157,202408,4,26,1752,"fork_length","42.0",25,21740
"252",157,202408,4,26,1752,"organism_weight","0.522",20,21740
"253",157,202408,4,26,1753,"fork_length","46.0",25,21740
"254",157,202408,4,26,1753,"organism_weight","0.756",20,21740
"255",157,202408,4,26,1754,"fork_length","44.0",25,21740
"256",157,202408,4,26,1754,"organism_weight","0.518",20,21740
"257",157,202408,4,26,1755,"fork_length","45.2",25,21740
"258",157,202408,4,26,1755,"organism_weight","0.680",20,21740
"259",157,202408,4,26,1756,"fork_length","42.1",25,21740
"260",157,202408,4,26,1756,"organism_weight","0.464",20,21740
"261",157,202408,4,26,1757,"fork_length","43.9",25,21740
"262",157,202408,4,26,1757,"organism_weight","0.622",20,21740
"263",157,202408,4,26,1758,"fork_length","49.4",25,21740
"264",157,202408,4,26,1758,"organism_weight","0.830",20,21740
"265",157,202408,4,26,1759,"fork_length","39.6",25,21740
"266",157,202408,4,26,1759,"organism_weight","0.462",20,21740
"267",157,202408,4,26,1760,"fork_length","43.1",25,21740
"268",157,202408,4,26,1760,"organism_weight","0.540",20,21740
"269",157,202408,4,26,1761,"fork_length","43.7",25,21740
"270",157,202408,4,26,1761,"organism_weight","0.562",20,21740
"271",157,202408,4,26,1762,"fork_length","41.4",25,21740
"272",157,202408,4,26,1762,"organism_weight","0.498",20,21740
"273",157,202408,4,26,1763,"fork_length","39.6",25,21740
"274",157,202408,4,26,1763,"organism_weight","0.466",20,21740
"275",157,202408,4,26,1764,"fork_length","42.9",25,21740
"276",157,202408,4,26,1764,"organism_weight","0.600",20,21740
"277",157,202408,4,26,1765,"fork_length","45.7",25,21740
"278",157,202408,4,26,1765,"organism_weight","0.630",20,21740
"279",157,202408,4,26,1766,"fork_length","38.1",25,21740
"280",157,202408,4,26,1766,"organism_weight","0.400",20,21740
"281",157,202408,4,27,1564,"organism_weight","0.018",20,21740
"282",157,202408,4,27,1563,"fork_length","11.7",25,21740
"283",157,202408,4,27,1563,"organism_weight","0.010",20,21740
"284",157,202408,4,27,1564,"fork_length","14.1",25,21740
"285",157,202408,4,27,1565,"fork_length","14.3",25,21740
"286",157,202408,4,27,1565,"organism_weight","0.018",20,21740
"287",157,202408,4,27,1567,"fork_length","13.6",25,21740
"288",157,202408,4,27,1567,"organism_weight","0.016",20,21740
"289",157,202408,4,27,1569,"fork_length","15.6",25,21740
"290",157,202408,4,27,1569,"organism_weight","0.024",20,21740
"291",157,202408,4,27,1571,"fork_length","13.2",25,21740
"292",157,202408,4,27,1571,"organism_weight","0.014",20,21740
"293",157,202408,4,27,1573,"fork_length","14.5",25,21740
"294",157,202408,4,27,1573,"organism_weight","0.020",20,21740
"295",157,202408,4,27,1575,"fork_length","16.0",25,21740
"296",157,202408,4,27,1575,"organism_weight","0.028",20,21740
"297",157,202408,4,27,1576,"fork_length","14.6",25,21740
"298",157,202408,4,27,1576,"organism_weight","0.022",20,21740
"299",157,202408,4,27,1577,"fork_length","15.5",25,21740
"300",157,202408,4,27,1577,"organism_weight","0.022",20,21740
"301",157,202408,4,27,1579,"fork_length","13.8",25,21740
"302",157,202408,4,27,1579,"organism_weight","0.018",20,21740
"303",157,202408,4,27,1580,"fork_length","14.3",25,21740
"304",157,202408,4,27,1580,"organism_weight","0.018",20,21740
"305",157,202408,4,27,1581,"fork_length","16.0",25,21740
"306",157,202408,4,27,1581,"organism_weight","0.028",20,21740
"307",157,202408,4,27,1582,"fork_length","15.1",25,21740
"308",157,202408,4,27,1582,"organism_weight","0.020",20,21740
"309",157,202408,4,27,1583,"fork_length","13.4",25,21740
"310",157,202408,4,27,1583,"organism_weight","0.016",20,21740
"311",157,202408,4,27,1588,"fork_length","14.4",25,21740
"312",157,202408,4,27,1589,"fork_length","13.1",25,21740
"313",157,202408,4,27,1590,"fork_length","15.2",25,21740
"314",157,202408,4,27,1591,"fork_length","16.0",25,21740
"315",157,202408,4,27,1592,"fork_length","12.3",25,21740
"316",157,202408,4,27,1593,"fork_length","14.2",25,21740
"317",157,202408,4,27,1596,"fork_length","15.7",25,21740
"318",157,202408,4,27,1597,"fork_length","12.9",25,21740
"319",157,202408,4,27,1599,"fork_length","13.9",25,21740
"320",157,202408,4,27,1600,"fork_length","12.7",25,21740
"321",157,202408,4,27,1602,"fork_length","15.0",25,21740
"322",157,202408,4,27,1604,"fork_length","14.9",25,21740
"323",157,202408,4,27,1605,"fork_length","13.2",25,21740
"324",157,202408,4,27,1607,"fork_length","12.7",25,21740
"325",157,202408,4,27,1608,"fork_length","14.9",25,21740
"326",157,202408,4,27,1610,"fork_length","11.5",25,21740
"327",157,202408,4,27,1613,"fork_length","13.3",25,21740
"328",157,202408,4,27,1614,"fork_length","14.0",25,21740
"329",157,202408,4,27,1616,"fork_length","13.4",25,21740
"330",157,202408,4,27,1618,"fork_length","13.6",25,21740
"331",157,202408,4,27,1619,"fork_length","13.8",25,21740
"332",157,202408,4,27,1622,"fork_length","12.0",25,21740
"333",157,202408,4,27,1623,"fork_length","13.3",25,21740
"334",157,202408,4,27,1625,"fork_length","13.7",25,21740
"335",157,202408,4,27,1627,"fork_length","12.3",25,21740
"336",157,202408,4,27,1630,"fork_length","13.3",25,21740
"337",157,202408,4,27,1631,"fork_length","12.9",25,21740
"338",157,202408,4,27,1634,"fork_length","12.2",25,21740
"339",157,202408,4,27,1635,"fork_length","14.5",25,21740
"340",157,202408,8,80,2872,"fork_length","46.9",23,21740
"341",157,202408,8,80,2874,"fork_length","45.8",23,21740
"342",157,202408,8,80,2876,"fork_length","42.5",23,21740
"343",157,202408,8,80,2878,"fork_length","42.2",23,21740
"344",157,202408,8,80,2880,"fork_length","42.2",23,21740
"345",157,202408,8,80,2882,"fork_length","38.3",23,21740
"346",157,202408,8,80,2883,"fork_length","43.2",23,21740
"347",157,202408,8,80,2884,"fork_length","40.7",23,21740
"348",157,202408,8,80,2885,"organism_weight","0.566",20,21740
"349",157,202408,8,80,2885,"fork_length","42.3",25,21740
"350",157,202408,8,80,2886,"fork_length","43.8",25,21740
"351",157,202408,8,80,2886,"organism_weight","0.561",20,21740
"352",157,202408,8,80,2887,"fork_length","46.0",25,21740
"353",157,202408,8,80,2887,"organism_weight","0.634",20,21740
"354",157,202408,8,80,2888,"fork_length","38.3",25,21740
"355",157,202408,8,80,2888,"organism_weight","0.373",20,21740
"356",157,202408,8,80,2889,"fork_length","42.1",25,21740
"357",157,202408,8,80,2889,"organism_weight","0.513",20,21740
"358",157,202408,8,80,2890,"fork_length","42.8",25,21740
"359",157,202408,8,80,2890,"organism_weight","0.437",20,21740
"360",157,202408,8,80,2891,"fork_length","44.3",25,21740
"361",157,202408,8,80,2891,"organism_weight","0.620",20,21740
"362",157,202408,8,80,2892,"fork_length","45.6",25,21740
"363",157,202408,8,80,2892,"organism_weight","0.503",20,21740
"364",157,202408,8,80,2893,"fork_length","45.8",25,21740
"365",157,202408,8,80,2893,"organism_weight","0.639",20,21740
"366",157,202408,8,80,2894,"fork_length","46.3",25,21740
"367",157,202408,8,80,2894,"organism_weight","0.675",20,21740
"368",157,202408,8,80,2895,"fork_length","38.8",25,21740
"369",157,202408,8,80,2895,"organism_weight","0.405",20,21740
"370",157,202408,8,80,2896,"fork_length","44.7",25,21740
"371",157,202408,8,80,2896,"organism_weight","0.654",20,21740
"372",157,202408,8,80,2897,"fork_length","45.1",25,21740
"373",157,202408,8,80,2897,"organism_weight","0.676",20,21740
"374",157,202408,8,80,2898,"fork_length","46.7",25,21740
"375",157,202408,8,80,2898,"organism_weight","0.671",20,21740
"376",157,202408,8,80,2899,"fork_length","42.4",25,21740
"377",157,202408,8,80,2899,"organism_weight","0.455",20,21740
"378",157,202408,8,80,2900,"fork_length","47.1",25,21740
"379",157,202408,8,80,2900,"organism_weight","0.724",20,21740
"380",157,202408,8,80,2901,"fork_length","42.0",25,21740
"381",157,202408,8,80,2901,"organism_weight","0.519",20,21740
"382",157,202408,8,80,2902,"fork_length","40.8",25,21740
"383",157,202408,8,80,2902,"organism_weight","0.429",20,21740
"384",157,202408,8,80,2903,"fork_length","43.7",25,21740
"385",157,202408,8,80,2903,"organism_weight","0.554",20,21740
"386",157,202408,8,80,2904,"fork_length","41.5",25,21740
"387",157,202408,8,80,2904,"organism_weight","0.524",20,21740
"388",157,202408,8,80,2905,"fork_length","46.3",25,21740
"389",157,202408,8,80,2905,"organism_weight","0.629",20,21740
"390",157,202408,8,80,2906,"fork_length","43.3",25,21740
"391",157,202408,8,80,2906,"organism_weight","0.508",20,21740
"392",157,202408,8,80,2907,"fork_length","43.5",25,21740
"393",157,202408,8,80,2907,"organism_weight","0.514",20,21740
"394",157,202408,8,80,2908,"fork_length","49.3",25,21740
"395",157,202408,8,80,2908,"organism_weight","0.646",20,21740
"396",157,202408,8,80,2909,"fork_length","43.6",25,21740
"397",157,202408,8,80,2909,"organism_weight","0.607",20,21740
"398",157,202408,8,80,2910,"fork_length","40.7",25,21740
"399",157,202408,8,80,2910,"organism_weight","0.358",20,21740
"400",157,202408,8,80,2911,"fork_length","45.4",25,21740
"401",157,202408,8,80,2911,"organism_weight","0.689",20,21740
"402",157,202408,8,80,2912,"fork_length","44.9",25,21740
"403",157,202408,8,80,2912,"organism_weight","0.540",20,21740
"404",157,202408,8,80,2913,"fork_length","40.3",25,21740
"405",157,202408,8,80,2913,"organism_weight","0.461",20,21740
"406",157,202408,8,80,2914,"fork_length","42.3",25,21740
"407",157,202408,12,118,3875,"fork_length","45.1",24,21740
"408",157,202408,12,118,3876,"fork_length","44.3",24,21740
"409",157,202408,12,118,3877,"fork_length","44.9",24,21740
"410",157,202408,12,118,3878,"fork_length","43.7",24,21740
"411",157,202408,12,118,3879,"fork_length","43.0",24,21740
"412",157,202408,12,118,3880,"fork_length","44.7",24,21740
"413",157,202408,12,118,3881,"fork_length","45.3",24,21740
"414",157,202408,12,118,3882,"fork_length","40.6",24,21740
"415",157,202408,12,118,3883,"fork_length","44.6",24,21740
"416",157,202408,12,118,3884,"fork_length","47.4",24,21740
"417",157,202408,12,118,3885,"fork_length","47.5",24,21740
"418",157,202408,12,118,3886,"fork_length","42.2",24,21740
"419",157,202408,12,118,3887,"fork_length","42.9",24,21740
"420",157,202408,12,118,3888,"fork_length","44.0",24,21740
"421",157,202408,12,118,3889,"fork_length","34.1",24,21740
"422",157,202408,12,118,3890,"fork_length","57.9",24,21740
"423",157,202408,12,118,3891,"fork_length","45.1",23,21740
"424",157,202408,12,118,3892,"fork_length","42.9",23,21740
"425",157,202408,12,118,3893,"fork_length","42.4",24,21740
"426",157,202408,12,118,3894,"fork_length","48.6",23,21740
"427",157,202408,12,118,3895,"fork_length","41.7",24,21740
"428",157,202408,12,118,3896,"fork_length","53.1",23,21740
"429",157,202408,12,118,3897,"fork_length","41.1",24,21740
"430",157,202408,12,118,3898,"fork_length","41.6",24,21740
"431",157,202408,12,118,3899,"fork_length","45.4",24,21740
"432",157,202408,12,118,3900,"fork_length","45.3",24,21740
"433",157,202408,12,118,3901,"fork_length","48.9",24,21740
"434",157,202408,12,118,3902,"fork_length","43.0",24,21740
"435",157,202408,12,118,3903,"fork_length","48.1",24,21740
"436",157,202408,12,118,3904,"fork_length","42.8",23,21740
"437",157,202408,12,118,3905,"fork_length","43.4",23,21740
"438",157,202408,12,118,3906,"fork_length","44.4",23,21740
"439",157,202408,12,118,3907,"fork_length","45.3",24,21740
"440",157,202408,12,118,3908,"fork_length","47.1",23,21740
"441",157,202408,12,118,3909,"fork_length","44.3",24,21740
"442",157,202408,12,118,3910,"fork_length","47.7",23,21740
"443",157,202408,12,118,3911,"fork_length","42.4",24,21740
"444",157,202408,12,118,3912,"fork_length","44.4",23,21740
"445",157,202408,12,118,3913,"fork_length","43.1",24,21740
"446",157,202408,12,118,3914,"fork_length","44.9",23,21740
"447",157,202408,12,118,3915,"fork_length","42.6",24,21740
"448",157,202408,12,118,3916,"fork_length","45.0",23,21740
"449",157,202408,12,118,3917,"fork_length","43.8",24,21740
"450",157,202408,12,118,3918,"fork_length","46.4",23,21740
"451",157,202408,12,118,3919,"fork_length","44.4",24,21740
"452",157,202408,12,118,3920,"fork_length","44.4",24,21740
"453",157,202408,12,118,3921,"fork_length","44.9",23,21740
"454",157,202408,12,118,3922,"fork_length","41.1",24,21740
"455",157,202408,12,118,3923,"fork_length","36.9",24,21740
"456",157,202408,12,118,3924,"fork_length","44.8",24,21740
"457",157,202408,12,118,3925,"fork_length","43.5",23,21740
"458",157,202408,12,118,3926,"fork_length","53.2",24,21740
"459",157,202408,12,118,3927,"fork_length","44.7",23,21740
"460",157,202408,12,118,3928,"fork_length","44.1",24,21740
"461",157,202408,12,118,3929,"fork_length","48.4",23,21740
