ship,survey,event_id,species_code,specimen_id,fork_length,organism_weight,age,sex,eq_longitude
157,201207,6,21740,329,46.5,0.594,5,Male,-165.153
157,201207,6,21740,330,46.0,0.732,6,Male,-165.153
157,201207,6,21740,338,49.2,0.736,6,Male,-165.153
157,201207,6,21740,299,48.4,0.84,6,Female,-165.153
157,201207,6,21740,301,53.4,1.122,6,Male,-165.153
157,201207,6,21740,307,53.9,1.178,6,Female,-165.153
157,201207,6,21740,308,48.0,0.914,6,Male,-165.153
157,201207,6,21740,310,51.8,1.0,6,Male,-165.153
157,201207,6,21740,315,61.8,1.456,9,Male,-165.153
157,201207,6,21740,321,52.8,1.186,6,Female,-165.153
157,201207,6,21740,324,50.0,1.072,4,Male,-165.153
157,201207,6,21740,293,48.8,0.994,6,Male,-165.153
157,201207,6,21740,302,48.1,0.966,6,Male,-165.153
157,201207,6,21740,312,51.3,1.05,5,Female,-165.153
157,201207,6,21740,314,55.3,1.314,6,Female,-165.153
157,201207,6,21740,332,46.7,0.812,4,Male,-165.153
157,201207,6,21740,333,49.7,0.888,6,Female,-165.153
157,201207,6,21740,335,51.0,0.982,6,Male,-165.153
157,201207,6,21740,340,51.0,1.046,6,Male,-165.153
157,201207,6,21740,300,46.9,0.816,6,Female,-165.153
157,201207,6,21740,303,51.8,0.956,7,Male,-165.153
157,201207,6,21740,317,48.2,0.932,7,Female,-165.153
157,201207,6,21740,318,47.7,0.864,6,Male,-165.153
157,201207,6,21740,319,54.0,1.216,6,Male,-165.153
157,201207,6,21740,320,47.8,0.804,7,Male,-165.153
157,201207,6,21740,331,50.3,0.802,5,Female,-165.153
157,201207,6,21740,337,47.2,0.8,5,Male,-165.153
157,201207,6,21740,339,47.2,0.792,6,Male,-165.153
157,201207,7,21740,493,46.2,0.694,5,Female,-165.1843
157,201207,7,21740,495,47.6,0.654,6,Female,-165.1843
157,201207,7,21740,500,48.7,0.77,5,Female,-165.1843
157,201207,7,21740,516,46.0,0.656,7,Female,-165.1843
157,201207,7,21740,517,52.3,0.866,6,Female,-165.1843
157,201207,7,21740,526,46.9,0.776,8,Male,-165.1843
157,201207,7,21740,511,46.5,0.756,5,Male,-165.1843
157,201207,7,21740,514,50.8,0.928,6,Male,-165.1843
157,201207,7,21740,522,47.7,0.77,6,Male,-165.1843
157,201207,7,21740,524,52.0,0.844,7,Female,-165.1843
157,201207,7,21740,489,49.9,0.84,6,Male,-165.1843
157,201207,7,21740,497,52.8,1.07,6,Male,-165.1843
157,201207,7,21740,498,45.6,0.63,6,Male,-165.1843
157,201207,7,21740,507,49.8,0.84,6,Female,-165.1843
157,201207,7,21740,504,57.7,1.31,7,Male,-165.1843
157,201207,7,21740,506,52.4,0.96,6,Female,-165.1843
157,201207,7,21740,510,53.6,1.098,7,Female,-165.1843
157,201207,7,21740,512,51.7,0.994,6,Male,-165.1843
157,201207,7,21740,476,48.7,0.796,6,Male,-165.1843
157,201207,7,21740,494,40.8,0.484,4,Male,-165.1843
157,201207,7,21740,505,48.4,0.836,6,Male,-165.1843
157,201207,7,21740,509,52.9,0.948,8,Female,-165.1843
157,201207,7,21740,520,39.7,0.476,4,Male,-165.1843
157,201207,7,21740,523,47.5,0.734,5,Female,-165.1843
157,201207,7,21740,528,52.0,0.802,7,Female,-165.1843
157,201207,7,21740,492,47.1,0.746,6,Female,-165.1843
157,201207,7,21740,513,48.8,0.866,5,Male,-165.1843
157,201207,7,21740,515,34.5,0.304,3,Male,-165.1843
157,201207,7,21740,519,49.5,0.822,6,Male,-165.1843
157,201207,7,21740,525,46.3,0.688,6,Male,-165.1843
157,201207,7,21740,527,53.4,1.1,7,Female,-165.1843
157,201207,7,21740,463,52.7,0.91,7,Female,-165.1843
157,201207,7,21740,491,53.8,0.994,7,Female,-165.1843
157,201207,7,21740,499,49.3,0.828,6,Female,-165.1843
157,201207,7,21740,501,46.3,0.716,6,Female,-165.1843
157,201207,7,21740,503,50.9,0.926,5,Female,-165.1843
157,201207,7,21740,521,46.4,0.718,5,Male,-165.1843
157,201207,7,21740,483,52.8,1.066,7,Female,-165.1843
157,201207,7,21740,496,48.4,0.818,5,Male,-165.1843
157,201207,7,21740,502,46.2,0.676,5,Female,-165.1843
157,201207,7,21740,508,50.0,0.924,6,Male,-165.1843
157,201207,7,21740,518,48.0,0.746,4,Female,-165.1843
157,201207,12,21740,809,39.9,0.472,4,Male,-165.7977
157,201207,12,21740,819,45.5,0.632,6,Female,-165.7977
157,201207,12,21740,824,44.2,0.612,5,Male,-165.7977
157,201207,12,21740,840,43.7,0.576,4,Female,-165.7977
157,201207,12,21740,842,39.9,0.44,4,Male,-165.7977
157,201207,12,21740,845,41.0,0.53,4,Male,-165.7977
157,201207,12,21740,848,42.0,0.584,4,Male,-165.7977
157,201207,12,21740,862,44.5,0.568,4,Male,-165.7977
157,201207,12,21740,804,50.6,0.908,7,Male,-165.7977
157,201207,12,21740,812,38.7,0.4,4,Male,-165.7977
157,201207,12,21740,825,42.6,0.532,4,Male,-165.7977
157,201207,12,21740,826,43.6,0.564,6,Male,-165.7977
157,201207,12,21740,827,45.7,0.682,6,Male,-165.7977
157,201207,12,21740,830,41.6,0.53,5,Female,-165.7977
157,201207,12,21740,847,47.5,0.638,6,Male,-165.7977
157,201207,12,21740,860,46.6,0.68,5,Male,-165.7977
157,201207,12,21740,806,45.9,0.67,5,Male,-165.7977
157,201207,12,21740,808,47.6,0.778,6,Male,-165.7977
157,201207,12,21740,813,31.3,0.202,3,Female,-165.7977
157,201207,12,21740,815,45.1,0.652,5,Male,-165.7977
157,201207,12,21740,820,46.1,0.648,5,Male,-165.7977
157,201207,12,21740,835,47.9,0.716,5,Female,-165.7977
157,201207,12,21740,850,49.4,0.85,6,Male,-165.7977
157,201207,12,21740,854,40.7,0.456,4,Male,-165.7977
157,201207,12,21740,857,44.7,0.636,4,Male,-165.7977
157,201207,12,21740,814,38.3,0.394,4,Male,-165.7977
157,201207,12,21740,821,41.8,0.496,5,Male,-165.7977
157,201207,12,21740,832,40.7,0.444,4,Male,-165.7977
157,201207,12,21740,838,43.0,0.514,4,Female,-165.7977
157,201207,12,21740,846,37.7,0.402,5,Male,-165.7977
157,201207,12,21740,849,40.8,0.466,4,Male,-165.7977
157,201207,12,21740,851,49.2,0.65,6,Female,-165.7977
157,201207,12,21740,805,47.7,0.734,6,Male,-165.7977
157,201207,12,21740,828,53.9,0.98,6,Female,-165.7977
157,201207,12,21740,834,45.9,0.58,5,Male,-165.7977
157,201207,12,21740,836,45.1,0.628,4,Female,-165.7977
157,201207,12,21740,837,40.9,0.436,5,Male,-165.7977
157,201207,12,21740,839,46.8,0.7,7,Female,-165.7977
157,201207,12,21740,852,43.3,0.566,5,Female,-165.7977
157,201207,12,21740,855,41.5,0.49,4,Female,-165.7977
157,201207,12,21740,858,39.6,0.43,6,Male,-165.7977
157,201207,12,21740,861,41.3,0.462,4,Male,-165.7977
157,201207,12,21740,807,43.7,0.582,6,Male,-165.7977
157,201207,12,21740,810,40.3,0.456,5,Male,-165.7977
157,201207,12,21740,822,41.5,0.516,5,Male,-165.7977
157,201207,12,21740,831,41.8,0.498,4,Male,-165.7977
157,201207,12,21740,816,41.7,0.488,4,Female,-165.7977
157,201207,12,21740,817,43.4,0.522,4,Female,-165.7977
157,201207,12,21740,844,42.5,0.532,4,Male,-165.7977
157,201207,12,21740,853,45.0,0.56,5,Female,-165.7977
157,201207,12,21740,859,49.7,0.816,7,Female,-165.7977
157,201207,12,21740,811,45.3,0.67,5,Male,-165.7977
157,201207,12,21740,823,43.7,0.598,5,Male,-165.7977
157,201207,12,21740,833,48.0,0.652,6,Female,-165.7977
157,201207,12,21740,841,47.4,0.686,6,Male,-165.7977
157,201207,12,21740,843,45.6,0.656,6,Male,-165.7977
157,201207,12,21740,856,42.2,0.448,4,Female,-165.7977
157,201207,14,21740,1269,46.5,0.736,6,Male,-165.781
157,201207,14,21740,1279,50.0,0.78,8,Female,-165.781
157,201207,14,21740,1290,48.0,0.82,4,Female,-165.781
157,201207,14,21740,1294,46.6,0.758,6,Female,-165.781
157,201207,14,21740,1298,46.5,0.722,6,Male,-165.781
157,201207,14,21740,1300,50.8,0.924,7,Female,-165.781
157,201207,14,21740,1302,43.8,0.57,4,Female,-165.781
157,201207,14,21740,1309,47.8,0.778,5,Female,-165.781
157,201207,14,21740,1262,48.5,0.864,6,Female,-165.781
157,201207,14,21740,1265,47.9,0.764,6,Male,-165.781
157,201207,14,21740,1278,47.5,0.82,6,Female,-165.781
157,201207,14,21740,1281,47.6,0.736,5,Female,-165.781
157,201207,14,21740,1291,48.7,0.844,6,Male,-165.781
157,201207,14,21740,1296,47.5,0.878,6,Male,-165.781
157,201207,14,21740,1313,50.0,0.862,6,Male,-165.781
157,201207,14,21740,1261,51.9,1.036,6,Female,-165.781
157,201207,14,21740,1264,48.3,0.798,6,Female,-165.781
157,201207,14,21740,1266,45.4,0.686,5,Male,-165.781
157,201207,14,21740,1270,48.6,0.95,6,Male,-165.781
157,201207,14,21740,1273,48.3,0.81,6,Male,-165.781
157,201207,14,21740,1293,47.0,0.878,7,Male,-165.781
157,201207,14,21740,1299,49.1,0.86,7,Female,-165.781
157,201207,14,21740,1306,47.4,0.734,6,Female,-165.781
157,201207,14,21740,1260,46.9,0.8,6,Female,-165.781
157,201207,14,21740,1271,43.5,0.652,6,Male,-165.781
157,201207,14,21740,1280,46.2,0.748,7,Female,-165.781
157,201207,14,21740,1286,48.3,0.87,6,Male,-165.781
157,201207,14,21740,1288,47.1,0.756,6,Male,-165.781
157,201207,14,21740,1304,40.4,0.532,3,Female,-165.781
157,201207,14,21740,1305,41.7,0.56,4,Female,-165.781
157,201207,14,21740,1276,34.3,0.326,3,Male,-165.781
157,201207,14,21740,1277,42.5,0.536,4,Female,-165.781
157,201207,14,21740,1282,48.8,1.068,6,Male,-165.781
157,201207,14,21740,1311,42.8,0.69,4,Male,-165.781
157,201207,14,21740,1267,47.5,0.896,6,Male,-165.781
157,201207,14,21740,1268,49.0,0.972,7,Female,-165.781
157,201207,14,21740,1274,51.0,1.062,7,Female,-165.781
157,201207,14,21740,1283,47.6,0.784,5,Male,-165.781
157,201207,14,21740,1284,52.1,0.806,8,Female,-165.781
157,201207,14,21740,1285,39.7,0.476,4,Male,-165.781
157,201207,14,21740,1287,43.2,0.708,4,Male,-165.781
157,201207,14,21740,1289,49.1,0.758,7,Female,-165.781
157,201207,14,21740,1312,41.3,0.61,3,Female,-165.781
157,201207,14,21740,1259,48.4,0.828,6,Male,-165.781
157,201207,14,21740,1272,53.5,1.116,6,Female,-165.781
157,201207,14,21740,1275,51.1,1.024,6,Male,-165.781
157,201207,14,21740,1301,51.9,1.134,6,Female,-165.781
157,201207,14,21740,1310,44.2,0.61,4,Male,-165.781
157,201207,14,21740,1314,46.9,0.73,6,Male,-165.781
157,201207,14,21740,1263,47.1,0.8,6,Female,-165.781
157,201207,14,21740,1292,41.6,0.566,4,Male,-165.781
157,201207,14,21740,1295,43.7,0.65,4,Female,-165.781
157,201207,14,21740,1297,49.1,1.004,7,Female,-165.781
157,201207,14,21740,1303,51.6,1.024,6,Female,-165.781
157,201207,14,21740,1307,46.3,0.674,6,Male,-165.781
157,201207,14,21740,1308,40.4,0.496,4,Male,-165.781
157,201207,16,21740,1879,38.8,0.418,4,Male,-166.4201
157,201207,16,21740,1885,38.7,0.42,4,Male,-166.4201
157,201207,16,21740,1891,37.3,0.386,4,Male,-166.4201
157,201207,16,21740,1895,40.2,0.464,4,Male,-166.4201
157,201207,16,21740,1900,37.9,0.39,4,Female,-166.4201
157,201207,16,21740,1880,46.3,0.686,6,Female,-166.4201
157,201207,16,21740,1886,41.4,0.528,4,Female,-166.4201
157,201207,16,21740,1889,43.9,0.57,6,Male,-166.4201
157,201207,16,21740,1896,53.1,0.866,6,Female,-166.4201
157,201207,16,21740,1901,44.9,0.652,6,Female,-166.4201
157,201207,16,21740,1902,43.1,0.53,4,Male,-166.4201
157,201207,16,21740,1907,42.8,0.566,4,Male,-166.4201
157,201207,16,21740,1869,44.9,0.528,6,Male,-166.4201
157,201207,16,21740,1871,38.4,0.42,4,Male,-166.4201
157,201207,16,21740,1872,43.4,0.514,4,Male,-166.4201
157,201207,16,21740,1878,41.4,0.456,4,Female,-166.4201
157,201207,16,21740,1882,40.5,0.464,4,Female,-166.4201
157,201207,16,21740,1890,49.0,0.756,7,Female,-166.4201
157,201207,16,21740,1906,47.3,0.7,6,Female,-166.4201
157,201207,16,21740,1887,39.9,0.37,4,Male,-166.4201
157,201207,16,21740,1903,47.5,0.734,6,Male,-166.4201
157,201207,16,21740,1892,41.0,0.472,4,Male,-166.4201
157,201207,16,21740,1893,39.0,0.41,4,Male,-166.4201
157,201207,16,21740,1894,47.6,0.676,6,Female,-166.4201
157,201207,16,21740,1898,47.1,0.672,6,Male,-166.4201
157,201207,16,21740,1881,41.3,0.528,4,Female,-166.4201
157,201207,16,21740,1883,48.2,0.748,6,Female,-166.4201
157,201207,16,21740,1897,38.8,0.43,4,Male,-166.4201
157,201207,16,21740,1899,45.6,0.596,6,Male,-166.4201
157,201207,16,21740,1873,51.0,0.838,6,Female,-166.4201
157,201207,16,21740,1876,30.4,0.198,2,Female,-166.4201
157,201207,16,21740,1877,38.9,0.418,4,Female,-166.4201
157,201207,16,21740,1888,39.7,0.406,4,Male,-166.4201
157,201207,16,21740,1865,46.0,0.646,6,Male,-166.4201
157,201207,16,21740,1866,46.3,0.602,5,Male,-166.4201
157,201207,16,21740,1867,30.7,0.188,3,Male,-166.4201
157,201207,16,21740,1868,49.2,0.728,6,Female,-166.4201
157,201207,16,21740,1870,39.7,0.468,4,Female,-166.4201
157,201207,16,21740,1874,46.5,0.608,5,Female,-166.4201
157,201207,16,21740,1875,52.6,0.86,6,Male,-166.4201
157,201207,16,21740,1884,47.0,0.672,6,Female,-166.4201
157,201207,16,21740,1904,47.4,0.76,6,Female,-166.4201
157,201207,16,21740,1905,41.1,0.486,4,Male,-166.4201
157,201207,20,21740,2071,47.5,0.694,6,Female,-166.9889
157,201207,20,21740,2079,49.5,0.804,6,Female,-166.9889
157,201207,20,21740,2080,52.0,0.976,7,Male,-166.9889
157,201207,20,21740,2095,46.8,0.77,7,Female,-166.9889
157,201207,20,21740,2100,45.8,0.578,5,Male,-166.9889
157,201207,20,21740,2103,48.6,0.79,6,Female,-166.9889
157,201207,20,21740,2067,56.4,1.264,6,Female,-166.9889
157,201207,20,21740,2082,53.1,0.852,7,Male,-166.9889
157,201207,20,21740,2091,48.5,0.75,6,Female,-166.9889
157,201207,20,21740,2092,50.5,0.858,6,Female,-166.9889
157,201207,20,21740,2077,47.6,0.87,6,Female,-166.9889
157,201207,20,21740,2084,47.7,0.71,6,Male,-166.9889
157,201207,20,21740,2085,50.8,0.93,6,Female,-166.9889
157,201207,20,21740,2087,46.8,0.712,5,Female,-166.9889
157,201207,20,21740,2072,46.1,0.676,5,Male,-166.9889
157,201207,20,21740,2076,44.7,0.6,4,Male,-166.9889
157,201207,20,21740,2086,50.0,0.852,6,Male,-166.9889
157,201207,20,21740,2089,49.2,0.844,6,Male,-166.9889
157,201207,20,21740,2093,45.3,0.636,6,Male,-166.9889
157,201207,20,21740,2097,50.5,0.706,6,Female,-166.9889
157,201207,20,21740,2075,51.9,0.93,7,Female,-166.9889
157,201207,20,21740,2078,48.6,0.766,6,Female,-166.9889
157,201207,20,21740,2090,26.6,0.128,2,Male,-166.9889
157,201207,20,21740,2096,48.4,0.734,6,Female,-166.9889
157,201207,20,21740,2066,55.1,1.156,6,Female,-166.9889
157,201207,20,21740,2081,48.2,0.828,7,Male,-166.9889
157,201207,20,21740,2088,49.6,0.77,6,Female,-166.9889
157,201207,20,21740,2094,52.1,1.024,6,Male,-166.9889
157,201207,20,21740,2068,51.2,0.908,6,Female,-166.9889
157,201207,20,21740,2069,61.5,1.738,11,Female,-166.9889
157,201207,20,21740,2070,52.6,0.92,6,Female,-166.9889
157,201207,20,21740,2074,48.9,0.858,8,Male,-166.9889
157,201207,20,21740,2083,50.0,0.78,6,Female,-166.9889
157,201207,20,21740,2099,50.6,0.834,6,Female,-166.9889
157,201207,20,21740,2065,46.0,0.646,6,Male,-166.9889
157,201207,20,21740,2073,47.7,0.676,6,Female,-166.9889
157,201207,20,21740,2098,50.8,0.896,6,Female,-166.9889
157,201207,20,21740,2101,44.6,0.648,6,Male,-166.9889
157,201207,20,21740,2102,49.1,0.852,6,Female,-166.9889
157,201207,22,21740,2587,54.4,1.36,6,Female,-167.6533
157,201207,22,21740,2592,45.7,0.72,6,Female,-167.6533
157,201207,22,21740,2613,48.1,0.842,6,Male,-167.6533
157,201207,22,21740,2590,42.8,0.508,6,Female,-167.6533
157,201207,22,21740,2600,54.5,1.182,6,Female,-167.6533
157,201207,22,21740,2609,56.3,1.122,13,Male,-167.6533
157,201207,22,21740,2588,49.9,0.872,6,Female,-167.6533
157,201207,22,21740,2595,52.3,0.812,7,Female,-167.6533
157,201207,22,21740,2603,49.1,0.704,6,Female,-167.6533
157,201207,22,21740,2617,38.8,0.39,4,Male,-167.6533
157,201207,22,21740,2618,34.5,0.288,4,Male,-167.6533
157,201207,22,21740,2596,37.9,0.336,4,Female,-167.6533
157,201207,22,21740,2598,48.5,0.73,6,Male,-167.6533
157,201207,22,21740,2607,42.4,0.528,5,Male,-167.6533
157,201207,22,21740,2612,46.4,0.792,5,Female,-167.6533
157,201207,22,21740,2615,44.6,0.514,7,Male,-167.6533
157,201207,22,21740,2619,28.9,0.164,2,Male,-167.6533
157,201207,22,21740,2591,42.7,0.57,4,Male,-167.6533
157,201207,22,21740,2594,48.5,0.73,6,Male,-167.6533
157,201207,22,21740,2601,57.1,1.184,13,Male,-167.6533
157,201207,22,21740,2604,49.4,0.814,6,Male,-167.6533
157,201207,22,21740,2614,50.5,0.962,6,Female,-167.6533
157,201207,22,21740,2616,45.3,0.706,6,Female,-167.6533
157,201207,22,21740,2593,45.1,0.658,4,Female,-167.6533
157,201207,22,21740,2597,44.4,0.54,6,Female,-167.6533
157,201207,22,21740,2608,45.4,0.636,5,Male,-167.6533
157,201207,22,21740,2610,48.8,0.72,7,Female,-167.6533
157,201207,22,21740,2589,29.0,0.15,2,Male,-167.6533
157,201207,22,21740,2602,48.2,0.774,6,Male,-167.6533
157,201207,22,21740,2605,47.8,0.848,6,Male,-167.6533
157,201207,22,21740,2599,41.5,0.48,4,Male,-167.6533
157,201207,22,21740,2606,51.3,0.89,6,Female,-167.6533
157,201207,22,21740,2611,54.3,1.088,7,Female,-167.6533
157,201207,25,21740,2765,46.5,0.69,6,Male,-168.2619
157,201207,25,21740,2766,36.3,0.316,4,Male,-168.2619
157,201207,25,21740,2769,38.6,0.376,4,Male,-168.2619
157,201207,25,21740,2774,40.7,0.466,4,Male,-168.2619
157,201207,25,21740,2777,39.7,0.418,4,Female,-168.2619
157,201207,25,21740,2781,40.4,0.442,4,Male,-168.2619
157,201207,25,21740,2785,40.1,0.484,4,Male,-168.2619
157,201207,25,21740,2793,42.9,0.578,4,Male,-168.2619
157,201207,25,21740,2798,41.3,0.476,5,Male,-168.2619
157,201207,25,21740,2771,42.1,0.49,4,Female,-168.2619
157,201207,25,21740,2778,46.7,0.662,6,Male,-168.2619
